lon,lat,weapontype,attacktype,targettype
-73.74,-13.61,1198,398,2104
-70.64,-33.47,1137,683,3525
-70.64,-33.47,1137,683,3525
-70.64,-33.47,1137,683,3525
-70.64,-33.47,1137,683,3525
26.83,-32.79,1137,683,1327
-70.64,-33.47,1137,683,725
30.92,-29.83,1137,683,1206
27.85,-26.25,1482,1146,3351
80.4,7.26,1137,683,1206
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-74.08,4.6,1137,683,3525
23.72,37.98,1137,683,1327
34.78,32.09,1137,683,3351
34.76,32.05,1137,683,2104
-82.43,8.43,3514,486,1327
34.78,32.09,3514,3514,2104
-74.25,-12.94,1198,398,2104
2.35,48.86,1198,486,2644
80.48,8.74,1137,683,3351
30.92,-29.83,1137,683,2585
30.92,-29.83,1137,683,2585
27.97,-26.18,1137,683,3351
27.97,-26.18,1137,683,3351
-70.64,-33.47,3514,683,725
-70.64,-33.47,3514,683,725
-70.64,-33.47,3514,683,725
-70.64,-33.47,3514,683,725
-75.57,6.27,1198,398,2763
-76.52,3.42,1198,398,2763
32.61,-25.89,3514,3514,3351
27.97,-26.18,1482,1146,2644
75.58,31.33,3514,486,2644
-5.86,54.37,1137,486,2104
-79.92,-6.88,2077,486,1327
27.97,-26.18,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-70.64,-33.47,1137,683,725
-77.04,-12.05,3514,486,2585
18.43,-33.93,1137,683,2585
-73.62,-13.22,1198,398,2104
74.76,31.04,3514,486,2644
-77.04,-12.05,3514,486,2104
-87.63,41.88,1137,683,1327
28.19,-25.75,1137,683,725
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,2644
-77.04,-12.05,1137,683,98
-86.11,11.86,1198,398,2104
-70.64,-33.47,1137,683,2585
-75.8,-12.2,3514,486,1327
-70.03,-15.84,3514,486,1327
-77.04,-12.05,1137,683,1326
-77.04,-12.05,1137,683,1326
-88.93,13.68,1198,398,2104
-89.29,14.12,1198,1451,2104
-88.12,13.9,1198,398,2104
-88.12,13.9,1198,398,2104
-87.28,12.75,1198,398,2104
-86.11,11.86,1198,398,2104
-86.02,13.76,1198,398,2104
28.17,-26.39,1198,486,1327
18.48,-33.95,1137,683,2585
2.35,48.86,1137,683,725
2.35,48.86,1137,683,2352
-76.52,3.42,1198,398,725
-91.37,14.28,1198,398,725
-83.52,14.05,1198,398,2104
-74.31,-13.94,3514,486,1327
31.89,-28.75,3514,3514,2585
-70.64,-33.47,1137,683,3351
-75.53,10.41,1137,683,3525
-84.79,10.89,1198,398,2104
-86.13,13.92,1198,398,2104
-85.9,13.24,1198,398,2104
-70.03,-15.84,1198,486,1327
-76.52,3.42,1198,398,2585
-76.52,3.42,1198,486,2644
-76.52,3.42,1198,486,2644
-76.52,3.42,1198,486,2644
-76.52,3.42,1198,486,2644
51.42,35.7,1137,683,725
37.14,36.21,1137,683,3514
-73.11,-36.72,3514,683,2032
2.35,48.86,1137,683,2585
11.58,48.14,1137,683,725
11.58,48.14,1137,486,725
-7.17,54.24,1198,486,2585
-6.61,54.08,1137,683,2104
27.97,-26.18,1137,683,725
-72.54,-13.15,1198,398,2104
81.2,8.59,3514,3514,2644
8.78,41.88,1137,683,2644
-5.93,54.6,1198,486,2644
28.3,-25.73,1137,683,2585
69.89,33.96,1137,683,725
-77.04,-12.05,1482,1146,1327
-77.04,-12.05,1482,1146,1327
-77.04,-12.05,1482,1146,1327
-76.87,-10.39,2077,486,1327
-58.38,-34.6,1137,683,1089
124.29,8.0,3514,1451,2763
124.29,8.0,3514,1451,2763
-1.64,42.82,1137,683,2585
34.78,32.09,1137,683,3514
-71.54,-16.41,1137,683,2585
80.42,8.7,1198,398,2644
2.35,48.86,1137,683,2585
-8.89,38.52,1137,683,1327
-7.91,38.57,1137,683,2763
-72.6,7.69,1198,398,2104
-73.8,3.56,1198,398,2104
-89.77,16.9,1198,398,2644
-57.55,-38.0,1137,683,1327
-70.76,7.09,1482,1146,3525
-70.76,7.09,1482,1146,3525
-70.76,7.09,1482,1146,3525
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-3.7,40.42,1137,683,2585
-5.98,54.63,1198,486,2644
-9.15,38.73,1137,683,725
-7.91,38.57,1137,683,1327
-7.91,38.57,1137,683,1327
75.34,31.15,3514,1451,2585
-89.2,13.69,3514,486,1089
27.73,-32.95,1198,398,2585
-0.13,51.5,1482,1146,1327
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
35.5,33.89,3514,1451,1326
-70.64,-33.47,1137,683,725
35.59,33.54,1137,683,2644
79.78,7.86,3514,3514,725
81.01,8.35,3514,3514,2644
-88.71,14.08,1198,398,2104
35.5,33.05,1482,398,2104
80.07,9.78,3514,3514,2104
-60.21,-33.33,1137,683,1327
-1.98,43.32,1482,1146,2644
-2.92,43.26,1482,398,2644
-1.98,43.32,1482,398,2644
-1.98,43.32,1482,398,2644
-1.98,43.32,1482,398,2644
81.2,8.59,3514,398,2644
122.08,6.91,3514,1451,3350
-5.93,54.6,1198,486,2644
-3.7,40.42,1137,683,2585
-3.7,40.42,1137,683,2585
-70.64,-33.47,1137,683,1327
2.35,48.86,1137,683,1326
34.57,31.67,1137,683,3351
34.84,-19.82,1137,683,3525
-90.77,16.81,1198,398,2104
-71.4,-16.04,3514,3514,2644
-3.7,40.42,1137,683,1327
80.48,8.74,1137,683,3351
-77.04,-12.05,1137,683,98
-77.04,-12.05,3514,683,725
-77.04,-12.05,1137,683,98
28.15,-26.36,3514,486,2585
-1.98,43.32,1482,398,2644
-71.81,6.94,1137,1451,3525
-54.05,5.5,1198,398,2104
80.48,8.74,1137,683,3351
-89.15,13.7,1137,683,3351
8.74,41.92,1137,683,725
8.74,41.92,1137,683,725
6.08,50.78,1137,683,725
35.46,31.86,1137,683,2104
-75.64,6.09,1198,398,2104
-88.91,14.07,1198,398,2644
-88.96,14.09,1198,398,2644
-87.84,13.78,1198,398,2644
-87.22,14.08,1137,683,2644
35.46,31.86,1137,683,2644
-77.6,-7.82,1198,398,2104
-71.54,-16.41,3514,486,1327
-73.02,-14.22,3514,486,1327
8.74,41.92,1137,683,725
-2.5,43.04,1137,683,2585
-70.64,-33.47,1137,683,2644
9.36,47.67,1137,683,725
-76.42,3.23,1198,398,2104
-89.1,14.17,1198,398,2644
75.34,31.15,1198,398,3351
35.24,31.78,1137,683,1326
-1.47,43.49,1137,683,1327
-2.18,43.05,1137,683,2585
-2.5,43.04,1137,683,2585
23.72,37.98,1137,683,725
23.72,37.98,1137,683,725
34.78,32.09,1137,683,725
35.2,33.27,1137,683,2763
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,1327
-71.54,-16.4,1137,683,2644
-79.84,-6.78,1137,683,725
-77.04,-12.05,1137,683,2644
121.04,14.68,1137,683,2104
-83.54,14.23,1198,398,2104
28.15,-26.36,1198,398,2585
-6.33,54.18,1198,486,2585
28.15,-26.36,3514,3514,2585
23.72,37.98,1137,683,725
70.34,33.7,1137,683,2644
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1482,1146,725
-77.04,-12.05,1137,683,725
-74.25,-12.94,1137,683,2644
-77.04,-12.05,1137,683,725
-71.54,-16.41,1482,1146,2644
-74.17,10.91,1198,398,2104
-89.43,13.73,1198,398,3525
75.34,31.15,2077,398,2644
-77.04,-12.05,3514,3514,3525
-75.21,-12.07,3514,3514,2644
25.6,-33.96,1198,398,2644
26.3,-32.71,1198,398,2585
27.84,-26.57,3514,3514,2644
-2.18,43.05,1137,683,2585
-2.5,43.04,1137,683,2585
-79.03,-8.11,1137,683,1327
-74.25,-12.94,1137,683,2644
35.33,32.83,1137,683,2104
-85.83,13.63,1198,398,1327
-77.04,-12.05,3514,3514,2585
80.03,9.66,1137,683,2104
35.5,33.89,1137,683,725
-4.89,36.51,1137,683,725
30.97,-25.47,3514,3514,2585
-74.22,-13.16,1137,683,3525
28.73,-25.42,1137,486,1327
80.34,8.64,1137,683,1327
28.78,-31.6,1137,683,2585
-73.77,3.99,1198,486,1327
-73.71,3.54,1198,486,1327
75.34,31.15,1198,486,1327
-77.04,-12.05,1137,486,1327
-5.93,54.64,1198,486,2585
28.78,-31.6,1137,683,2585
30.97,-25.47,1137,683,2104
81.7,7.72,1137,683,2104
100.52,13.73,1137,683,725
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,2585
-75.21,-12.07,3514,1146,725
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,1327
-76.24,-9.93,1137,683,1327
80.03,9.66,1137,683,2104
-74.08,4.6,1198,486,1327
81.59,7.79,3514,1451,1089
-76.24,-9.93,1137,683,1327
-79.91,-6.7,3514,1450,1089
-75.88,5.66,1137,683,3269
35.5,33.89,1137,683,725
-75.88,5.66,1198,398,725
-75.88,5.66,1198,398,725
-86.03,13.56,1198,398,2104
-78.09,-7.53,2077,486,2644
18.43,-33.93,1137,683,1327
18.47,-34.11,1137,683,1327
14.5,-22.95,1137,683,725
-1.98,43.32,1137,683,725
35.58,33.91,1137,683,725
-57.55,-38.0,2077,1146,3269
-73.13,-40.57,1198,486,2763
-2.92,43.26,1482,398,2644
-6.66,55.13,1137,683,2585
-74.22,-13.16,1198,486,1327
22.74,-29.66,1198,486,2585
80.03,9.66,3514,1451,2644
18.46,-34.09,1137,683,1327
-70.64,-33.47,1137,683,2104
34.78,32.09,1137,683,1327
35.52,33.89,1137,683,3351
-73.92,7.48,1198,398,2644
32.96,34.6,1137,683,2104
-87.22,14.08,1137,486,1713
-70.64,-33.47,1137,683,2104
51.42,35.7,1137,683,2644
81.7,7.72,1198,398,2644
-66.92,10.5,1137,683,1327
77.23,28.66,1137,683,725
35.49,33.89,1137,683,725
35.49,33.89,1137,683,1327
81.2,8.59,3514,3514,3351
80.13,9.81,1137,683,2763
-76.0,-9.3,1198,486,2644
-77.04,-12.05,3514,1451,2585
81.52,7.92,3514,1451,1327
-73.88,5.07,1137,683,2644
-54.95,-34.9,3514,683,2644
-75.81,5.0,1198,398,2585
-75.81,5.0,1198,398,2644
23.72,37.98,3514,3514,98
-74.22,-13.16,1198,486,1327
-77.04,-12.05,1198,486,2585
-76.0,-9.3,3514,486,2644
-116.79,47.74,1137,683,725
35.5,33.87,1137,683,1327
35.5,33.89,1137,683,1089
-7.32,54.99,1137,683,2104
-77.04,-12.05,1137,683,1327
-75.81,5.0,1198,398,2104
-5.93,54.6,3514,486,2104
-5.93,54.6,1198,486,1327
35.04,32.31,1482,398,2644
-77.04,-12.05,1137,683,2585
-89.05,13.76,1198,398,2644
-71.97,-13.53,1198,1450,1713
-71.97,-13.53,1198,1450,1713
80.33,9.67,3514,486,2644
31.02,-29.86,1137,486,2585
8.92,50.14,1137,683,2644
4.4,51.92,1137,683,725
-75.81,5.0,3514,3514,2104
-75.56,6.46,1198,398,2644
81.43,8.14,1137,683,2104
23.72,37.98,1482,1146,725
-73.12,7.13,1198,486,1327
-68.15,-16.5,1137,683,3269
-89.23,13.81,1137,683,3351
7.75,48.58,1482,1146,1326
34.85,32.33,1137,683,725
-91.75,14.37,1198,398,2104
-77.04,-12.05,1198,398,2585
-77.04,-12.05,1198,486,2585
81.2,8.59,1198,486,2644
-73.12,7.13,1137,683,2104
-71.66,-35.43,1482,1146,725
-71.66,-35.43,1482,1146,725
-71.55,-33.02,1482,398,3351
-70.64,-33.47,1482,398,3351
-71.55,-33.02,1482,1146,1327
-73.12,7.13,1137,683,1327
-74.97,-12.79,1137,683,2585
-74.08,4.6,1198,398,2585
-73.22,7.11,1137,683,2104
-77.04,-12.05,1137,683,1206
-77.04,-12.05,1137,683,1206
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-77.04,-12.05,1137,683,725
-70.64,-33.47,1482,1146,725
-70.64,-33.47,1482,1146,725
-70.64,-33.47,1482,1146,725
-2.92,43.26,1137,683,2644
-2.92,43.26,1137,683,2585
-79.34,43.86,1137,683,2644
-70.64,-33.47,1137,683,2644
-70.64,-33.47,1137,683,2644
-6.4,54.0,1482,398,2644
-76.52,3.42,1198,398,2585
-88.53,13.49,1198,398,2644
-85.83,13.63,1198,398,2104
35.52,33.89,1137,683,2644
-70.64,-33.47,1137,683,2644
-70.64,-33.47,1482,1146,725
-70.64,-33.47,1482,1146,725
-70.64,-33.47,1482,1146,725
-70.64,-33.47,1482,1146,725
-77.04,-12.05,1137,683,3525
-77.04,-12.05,1137,683,3525
-77.04,-12.05,1137,683,725
-86.51,12.71,1198,398,2644
-5.93,54.6,1198,486,3290
-2.92,43.26,1137,683,2585
-76.0,-9.3,1198,398,2104
50.88,34.64,1137,683,2763
30.98,-25.48,1137,683,2104
30.98,-25.48,3514,3514,2585
30.97,-25.47,1137,683,2644
30.97,-25.47,1137,683,2644
80.03,9.66,1137,683,2104
80.03,9.66,3514,3514,725
-74.25,-12.94,1198,486,2104
-70.64,-33.47,1137,683,2644
-70.64,-33.47,1137,683,2644
9.99,53.55,1482,1146,2585
7.15,51.26,1482,1146,725
-84.03,12.22,1198,398,2644
-7.21,38.73,1198,486,2104
-70.64,-33.47,3514,1451,2104
-0.13,51.5,1137,683,725
5.93,43.12,1137,683,2644
-73.09,3.27,1198,398,2104
-77.01,2.24,1198,398,2104
-73.65,6.64,1198,398,2104
-88.88,14.31,1198,398,2644
-88.74,14.15,1198,398,2644
-88.78,14.22,1198,398,2644
51.42,35.7,1137,683,2644
-70.64,-33.47,1198,1450,1713
-78.47,-0.18,1198,398,725
-75.57,6.27,1137,683,1089
35.52,33.89,1137,683,725
-70.14,-15.49,1137,486,1327
-70.14,-15.49,1137,683,1713
-74.22,-13.16,1137,683,1327
34.78,32.09,1198,683,2104
-85.08,12.27,1198,398,2644
-76.26,-10.68,3514,486,2644
35.43,33.12,1137,683,2104
35.52,33.89,1137,683,2644
4.9,52.37,1137,683,1327
4.9,52.37,1482,1146,3269
4.9,52.37,1137,683,2644
4.4,51.22,1137,683,725
-75.46,6.65,1198,398,2104
90.41,23.81,1137,683,725
30.88,-29.97,1137,486,3553
79.86,6.93,1137,683,1327
-88.13,13.28,3514,1146,3351
-89.92,13.8,3514,1146,3351
-77.04,-12.05,1198,398,2585
120.65,18.16,1198,398,2585
30.35,-29.64,1137,486,1327
-2.99,43.3,1137,683,2585
-77.01,2.24,3514,3514,2104
80.03,9.66,1137,683,2104
80.38,9.38,3514,3514,2104
8.77,50.8,1137,683,725
-77.04,-12.05,1137,683,1326
-72.9,7.95,1137,683,2104
-77.04,-12.05,1198,398,2104
123.9,10.29,3514,3514,2585
-5.93,54.6,1198,486,2644
-1.98,43.32,1137,683,2585
10.37,53.43,3514,683,3525
-90.53,14.62,1137,683,2644
-76.39,2.51,1198,398,2104
-88.12,13.9,1198,398,2104
81.61,7.82,3514,486,2644
-77.04,-12.05,1137,683,1327
81.7,7.72,1137,683,2585
80.03,9.66,1137,683,2104
81.7,7.72,1137,683,2104
-7.32,54.99,1137,683,725
-5.72,54.33,1137,683,2585
-5.93,54.6,1137,683,2644
-7.32,54.99,1137,683,2104
-6.22,54.71,1137,683,1327
-6.22,54.71,1137,683,2585
-6.33,54.18,1137,683,2585
-6.33,54.18,1137,683,2585
-5.93,54.6,1137,683,3351
-5.93,54.6,1137,683,3351
-9.15,38.73,1137,683,2104
-89.18,13.8,1198,398,2104
-88.7,13.43,1198,398,2104
80.03,9.66,1198,398,2104
-5.93,54.6,1198,486,2644
80.48,8.74,1137,683,3351
80.49,8.78,1137,683,3351
-77.04,-12.05,1137,683,2585
-76.92,-12.0,1137,683,2585
-74.25,-12.94,1137,683,725
-70.64,-33.47,1198,398,2104
-70.64,-33.47,1198,398,1326
91.99,23.94,3514,398,2644
-74.25,-12.94,1198,1146,725
81.2,8.59,1137,683,2585
-77.04,-12.05,1137,683,725
79.91,8.98,3514,3514,2585
-58.71,-34.54,1137,683,2104
81.27,8.46,1137,683,2104
80.99,8.94,1137,683,2585
6.96,50.94,1137,683,1327
31.02,-29.86,1137,683,725
-70.64,-33.47,1482,1146,3351
-70.64,-33.47,1482,1146,3351
-70.64,-33.47,1482,1146,3351
35.49,33.89,1137,683,1327
-7.93,37.02,1137,683,3350
-88.11,13.18,1198,398,1327
-84.78,12.0,1198,398,2104
76.78,30.73,1198,486,1327
-74.22,-13.16,2077,486,2104
-70.64,-33.47,1482,1146,3351
-70.64,-33.47,1482,1146,3351
-70.64,-33.47,1482,1146,3351
-70.64,-33.47,1198,398,725
-76.81,2.45,1198,486,1327
-76.74,2.26,1198,486,1327
39.94,39.16,1198,486,2644
-74.01,40.71,773,3438,725
-70.64,-33.47,1137,683,3351
81.7,7.72,1198,398,2585
-75.15,4.09,1198,486,1327
-73.64,4.15,3514,1451,1327
10.18,36.8,1137,683,1326
2.35,48.86,1137,683,3351
6.08,50.95,1137,683,2104
35.33,33.24,1137,683,2104
-74.08,4.6,1198,1450,1713
-86.01,12.8,3514,3514,98
40.51,38.41,1198,486,1327
79.86,6.93,1137,683,1327
-71.62,-33.05,1482,1146,3351
-70.64,-33.47,1137,683,725
13.4,52.52,1137,683,2104
-75.51,6.83,1198,398,2104
-83.54,14.23,1198,398,2585
-54.05,5.5,1198,398,2104
67.03,24.89,1198,1427,98
-77.04,-12.05,1137,683,2644
-71.62,-33.05,1137,683,3525
-76.07,2.55,1198,398,1327
81.58,7.79,3514,3514,2104
28.96,41.01,1198,1146,2763
80.03,9.66,3514,3514,2104
-70.74,-33.51,1137,486,1327
-70.64,-33.47,3514,1451,1713
-78.04,-8.47,1198,398,2644
31.02,-29.86,1137,683,2644
6.96,50.94,1137,683,1327
-74.53,4.18,1198,398,2644
-70.64,-33.47,1198,486,1713
-76.65,1.15,1198,486,1327
-71.88,6.95,1198,486,1327
-74.25,-12.94,3514,486,725
2.35,48.86,1137,683,1327
4.71,52.01,1137,683,725
18.06,59.33,1137,683,1327
37.14,36.21,1137,683,2644
-74.78,10.98,1137,683,725
12.49,41.89,3514,683,725
35.5,33.89,3514,1451,1089
-90.53,14.62,1137,683,2644
121.04,14.68,1198,486,2104
-2.18,43.05,1198,486,3290
35.5,33.89,1198,1451,2644
-6.32,54.14,1198,486,3290
-70.64,-33.47,1137,683,3351
-70.64,-33.47,1137,683,3351
-70.64,-33.47,1137,683,1327
-78.47,-0.18,3514,3514,725
-7.32,54.99,1137,683,2585
-77.04,-12.05,3514,1146,3525
2.35,48.86,1137,683,725
35.49,33.9,1137,683,725
-78.47,-0.18,1198,398,2585
-86.26,13.71,1198,398,1327
-83.73,12.45,1198,398,2104
-7.32,54.99,1137,486,2104
35.5,33.89,3514,1451,1089
28.19,-25.75,1137,683,2644
35.37,33.26,1137,683,2104
35.37,33.56,1137,683,1326
-85.9,13.24,1137,683,3351
-86.17,13.54,1198,398,2644
-84.54,12.07,1198,398,2644
-85.97,13.13,1137,683,1327
-85.41,13.78,1198,398,2104
2.17,41.39,1137,683,2104
126.8,37.56,1137,683,98
2.35,48.86,1137,683,725
-85.62,13.43,1137,683,1327
-84.99,12.05,1137,683,2644
-86.03,13.56,1198,398,2104
-85.17,11.97,1198,398,2104
-85.09,12.07,1198,398,2104
-5.93,54.6,3514,486,3290
-77.04,-12.05,1198,486,2585
2.35,48.86,1137,683,2585
11.58,48.14,1137,683,2104
-84.61,11.69,1198,398,2104
-84.74,13.02,1198,398,2104
1.82,41.73,1137,683,2585
-116.78,47.68,1137,683,2763
4.9,52.37,1137,683,1327
4.9,52.37,1137,683,725
-83.88,14.41,1198,398,2104
-85.38,12.83,1198,398,2104
-86.79,12.31,1198,398,2104
-84.7,11.68,1198,398,2104
-86.21,11.6,1198,398,2104
80.28,8.89,3514,3514,2585
-70.64,-33.47,3514,1451,1089
-5.93,54.6,1198,486,2644
31.02,-29.86,1137,683,725
2.35,48.86,1137,683,725
-58.38,-34.6,1137,683,2104
-76.3,3.53,1198,398,3290
-73.41,6.88,1198,398,2104
-5.93,54.6,3514,486,725
-58.38,-34.6,1137,683,2104
9.18,48.78,1137,683,1089
-70.64,-33.47,1137,683,725
-77.04,-12.05,1137,683,1326
-88.27,13.77,1198,398,2104
-73.67,6.01,1198,486,1327
-77.04,-12.05,1198,486,2585
-77.04,-12.05,1137,683,1326
81.7,7.72,1137,683,3351
-66.25,18.44,1482,1146,2104
-88.27,13.77,1198,398,2104
-75.67,5.93,3514,1451,1327
-75.74,6.5,1198,398,2644
-76.3,3.53,1198,486,2644
-77.04,-12.05,1198,486,2585
40.42,40.88,3514,486,2585
74.87,31.63,3514,486,2644
-77.04,-12.05,1137,683,1089
-75.57,6.27,1198,486,1327
-75.61,6.17,1198,486,2644
139.76,35.69,1137,683,3351
81.7,7.72,1137,683,2585
81.2,8.59,3514,3514,3351
74.87,31.63,1198,486,2585
35.2,33.27,1198,486,1326
-74.25,-12.94,1198,486,2585
-77.04,-12.05,1198,486,2104
120.98,14.6,1198,486,2585
73.05,33.71,1198,486,98
35.5,33.89,3514,1451,2644
27.85,-26.25,1137,486,1327
-70.64,-33.47,1137,683,1326
7.46,51.36,1137,683,1326
8.89,51.86,1137,683,1326
81.43,7.79,1137,683,3525
75.93,31.18,1198,486,1327
27.97,-26.18,1137,683,725
-70.64,-33.47,1137,683,3525
-70.64,-33.47,1137,683,3525
8.74,41.92,1137,683,725
32.08,-27.56,1137,683,2644
81.2,8.59,1137,486,2644
35.5,33.89,3514,1451,1713
8.74,41.92,1137,683,2104
8.74,41.92,1137,683,2104
8.74,41.92,1137,683,1327
8.74,41.92,1137,683,1327
8.74,41.92,1137,683,725
28.12,-26.27,1137,683,725
90.41,23.81,1137,683,1327
-72.61,7.94,1137,1450,3525
34.58,31.67,2077,486,2644
-58.38,-34.6,1137,683,725
-58.38,-34.6,1137,683,725
-58.38,-34.6,1137,683,2104
35.34,33.24,1137,683,2104
-75.57,6.27,1198,486,1327
-76.2,4.09,1198,486,1327
35.5,33.89,3514,1451,1713
-74.17,-13.01,3514,1451,1327
-116.78,47.68,1137,683,1327
-116.78,47.68,1137,683,2104
-116.78,47.68,1137,683,725
-116.78,47.68,1137,683,725
4.35,50.85,1137,683,2644
6.96,50.94,1137,683,725
80.28,8.89,1137,683,2104
75.58,31.33,3514,3514,2644
74.87,31.63,3514,486,1327
35.54,33.86,1198,486,2104
-71.55,-33.02,1137,683,1327
-71.55,-33.02,1137,683,3525
-71.62,-33.05,1137,683,3525
-71.55,-33.02,1137,683,1327
34.45,31.52,1137,683,2104
25.57,-33.9,1482,1146,1089
31.02,-29.86,1137,683,3525
-76.51,-8.19,1137,683,2644
-75.33,6.44,1198,486,1327
-74.22,-13.16,3514,486,2644
30.38,-29.6,3514,3514,2585
35.5,33.89,1198,486,2104
23.72,37.98,1137,683,2644
23.72,37.98,1137,683,2644
23.72,37.98,1137,683,1327
-70.64,-33.47,1137,683,3351
-70.64,-33.47,1137,683,2352
-70.64,-33.47,1137,683,1327
-70.64,-33.47,1137,683,1326
-78.47,-0.18,1198,398,2585
-74.16,-12.87,1198,398,2104
-73.13,5.23,1198,1450,2644
-86.29,12.77,1198,398,2104
-85.13,12.8,1198,398,2104
-84.7,11.68,1198,398,2104
-77.26,-5.14,1198,398,2104
-75.98,5.96,1198,486,1327
77.22,28.63,1198,486,1327
-6.61,54.08,1137,683,2585
-75.21,-12.07,1137,683,3269
-74.22,-13.16,1137,683,1327
23.72,37.98,1137,683,1327
23.72,37.98,1137,683,1327
23.72,37.98,1137,683,1327
23.72,37.98,1137,683,1327
-75.52,5.07,1198,486,1327
-6.79,54.45,1198,486,2104
31.94,-25.93,1137,683,2104
-70.03,-15.84,1137,683,2585
-70.14,-15.49,1137,683,1713
-77.0,-11.96,1137,683,2585
84.53,24.78,3514,3514,2644
35.49,33.89,1198,486,2763
-75.33,-11.06,3514,1451,2585
-70.03,-15.84,1137,683,1327
-70.03,-15.84,1137,683,725
-6.28,54.86,1482,1146,725
-74.08,4.6,3514,3514,1326
-74.08,4.6,1198,398,1326
40.5,38.88,1198,398,2585
-85.97,13.13,1198,1451,725
2.17,41.39,1137,683,725
-76.76,-12.08,1198,398,2644
120.98,14.6,3514,3514,2104
7.1,50.73,3514,486,1327
-86.66,15.6,1198,398,2104
23.72,37.98,1137,683,1327
90.41,23.81,3514,683,1089
80.45,9.14,1137,683,2644
-76.89,-12.03,1137,683,1327
80.0,8.93,3514,3514,2585
-70.14,-15.49,1137,486,2644
-74.08,4.6,1198,486,1327
90.41,23.81,3514,683,2644
-70.64,-33.47,1137,683,2644
-5.93,54.6,1137,683,2585
-67.82,-9.98,1482,1146,725
-5.93,54.6,1137,683,2104
-5.93,54.6,1137,486,2104
-77.04,-12.05,3514,486,725
-73.17,10.39,3514,1451,2644
122.56,10.7,1198,486,1327
-85.39,12.1,1198,1451,3351
-69.13,10.08,1198,398,2104
-77.04,-12.05,1198,486,2104
-2.67,42.85,3514,1451,725
35.21,31.77,1137,683,2104
-70.64,-33.47,1137,683,2644
-70.64,-33.47,1482,398,3351
-70.64,-33.47,1482,398,3351
-70.64,-33.47,1482,398,3351
-70.64,-33.47,1482,398,3351
-70.64,-33.47,1482,398,3351
-70.64,-33.47,1137,683,1327
-70.64,-33.47,1137,683,1327
-70.64,-33.47,1137,683,1327
-70.64,-33.47,1137,683,3525
-70.64,-33.47,1137,683,1206
32.56,15.5,1137,683,2644
-74.17,10.91,1198,398,2104
-76.61,1.03,1198,398,2104
80.95,26.85,1198,398,2585
9.45,42.7,3514,683,1327
35.5,33.89,1137,683,1713
40.72,37.32,3514,486,2644
-5.93,54.6,3514,486,2644
31.6,4.85,3514,3514,98
75.34,31.15,1198,486,2763
-2.92,43.26,1137,683,725
-2.92,43.26,1137,683,725
-2.92,43.26,1137,683,725
-2.92,43.26,1137,683,725
-2.92,43.26,1137,683,725
-5.92,54.58,1198,486,3290
-71.19,-16.65,1198,398,2763
75.34,31.15,1198,398,2644
-75.23,4.44,1198,486,2585
-77.04,-12.05,1198,486,2585
-5.93,54.6,1198,486,2644
23.72,37.98,3514,683,2585
-74.01,40.71,1482,1146,725
-73.45,8.51,1198,398,725
77.22,28.63,1198,398,3514
-5.93,54.6,1137,683,2585
79.86,6.93,1198,398,725
-55.18,5.83,3514,1427,98
30.94,-29.94,1137,683,2585
120.98,14.6,3514,683,1206
-73.12,7.13,1198,398,2104
-75.64,5.55,1198,486,1327
40.72,37.32,1198,683,2104
35.5,33.89,3514,1451,2644
23.72,37.98,3514,683,2644
79.86,6.93,1137,683,2104
-76.96,-12.04,1198,1451,2644
-73.95,-13.65,1198,398,2104
-77.04,-12.05,1198,398,2644
79.86,6.93,1198,398,3290
-74.08,4.6,1198,486,1327
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,1327
-77.04,-12.05,1137,683,1327
140.11,35.61,3514,683,2585
-74.22,-13.16,1198,398,2763
120.98,14.6,1198,398,2644
35.49,33.89,1198,1451,1326
-74.08,4.6,3514,1451,2585
-73.12,7.13,3514,1451,725
-2.31,43.09,1137,683,725
-2.41,43.12,1137,683,725
-2.18,43.05,1137,683,725
-3.01,43.33,1137,486,725
-1.98,43.32,1137,683,725
7.1,50.73,3514,683,2585
-85.83,13.63,1198,398,2104
-74.16,-12.87,1198,398,2644
-69.34,-15.32,1198,398,2104
-1.98,43.32,1137,486,2104
120.59,16.42,3514,1451,3351
