category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,subtype,type
3668,2.0,0.0,0.0,0.0,0.0,3012,98,3672
3668,9.0,46.0,0.0,3.0,0.0,3046,725,3672
3668,12.0,9.0,0.0,5.0,0.0,3046,1326,3672
3668,6.0,13.0,0.0,0.0,0.0,3046,1327,3672
3668,2.0,6.0,0.0,2.0,0.0,3046,1713,3672
3668,1.0,0.0,0.0,0.0,0.0,3046,2032,3672
3668,13.0,183.0,13.0,12.0,0.0,3046,2104,3672
3668,2.0,5.0,0.0,0.0,0.0,3046,2352,3672
3668,1.0,0.0,0.0,0.0,0.0,3046,2585,3672
3668,34.0,519.0,0.0,73.0,0.0,3046,2644,3672
3668,5.0,32.0,0.0,14.0,0.0,3046,3351,3672
3668,2.0,0.0,0.0,0.0,0.0,3046,3525,3672
3668,1.0,4.0,4.0,2.0,0.0,3053,98,3672
3668,1.0,0.0,0.0,0.0,0.0,3053,725,3672
3668,1.0,0.0,0.0,0.0,0.0,3053,2104,3672
3668,2.0,0.0,0.0,0.0,0.0,3053,2644,3672
3668,1.0,1.0,0.0,1.0,0.0,3053,3350,3672
3668,1.0,0.0,0.0,0.0,0.0,3053,3525,3672
3668,3.0,1.0,0.0,5.0,0.0,3066,725,3672
3668,5.0,1.0,0.0,0.0,0.0,3066,1327,3672
3668,2.0,0.0,0.0,2.0,0.0,3066,1713,3672
3668,1.0,1.0,0.0,0.0,0.0,3066,2585,3672
3668,4.0,2.0,0.0,1.0,0.0,3066,2644,3672
3668,1.0,0.0,0.0,2.0,0.0,3066,3351,3672
3668,1.0,0.0,0.0,0.0,0.0,3067,725,3672
3668,4.0,0.0,0.0,1.0,0.0,3067,1327,3672
3668,1.0,1.0,0.0,1.0,0.0,3067,3350,3672
3668,1.0,0.0,0.0,0.0,0.0,3083,98,3672
3668,1.0,1.0,0.0,0.0,0.0,3083,1327,3672
3668,1.0,1.0,0.0,0.0,0.0,3083,2585,3672
3668,1.0,2.0,0.0,0.0,0.0,3083,2644,3672
3668,39.0,63.0,6.0,38.0,1.0,3093,98,3672
3668,115.0,314.0,32.0,483.0,3.0,3093,725,3672
3668,20.0,18.0,0.0,40.0,1.0,3093,1089,3672
3668,14.0,18.0,0.0,21.0,0.0,3093,1206,3672
3668,119.0,194.0,18.0,217.0,1.0,3093,1326,3672
3668,465.0,1140.0,168.0,1194.0,3.0,3093,1327,3672
3668,86.0,74.0,3.0,30.0,0.0,3093,1713,3672
3668,14.0,6.0,0.0,17.0,1.0,3093,2032,3672
3668,1044.0,2879.0,1083.0,1785.0,138.0,3093,2104,3672
3668,89.0,55.0,1.0,33.0,0.0,3093,2352,3672
3668,12.0,23.0,0.0,32.0,0.0,3093,2447,3672
3668,170.0,290.0,50.0,323.0,1.0,3093,2585,3672
3668,516.0,991.0,76.0,1503.0,15.0,3093,2644,3672
3668,40.0,59.0,0.0,75.0,0.0,3093,2763,3672
3668,6.0,0.0,0.0,3.0,0.0,3093,3269,3672
3668,58.0,363.0,124.0,286.0,43.0,3093,3290,3672
3668,20.0,86.0,0.0,102.0,0.0,3093,3351,3672
3668,7.0,1.0,0.0,7.0,0.0,3093,3525,3672
3668,1.0,1.0,0.0,1.0,0.0,3093,3553,3672
3668,5.0,0.0,0.0,12.0,0.0,3100,98,3672
3668,211.0,186.0,4.0,1008.0,0.0,3100,725,3672
3668,26.0,19.0,2.0,11.0,0.0,3100,1089,3672
3668,4.0,0.0,0.0,0.0,0.0,3100,1206,3672
3668,10.0,0.0,0.0,2.0,0.0,3100,1326,3672
3668,300.0,136.0,1.0,470.0,0.0,3100,1327,3672
3668,10.0,1.0,0.0,8.0,0.0,3100,1713,3672
3668,69.0,76.0,1.0,482.0,0.0,3100,2104,3672
3668,2.0,0.0,0.0,0.0,0.0,3100,2352,3672
3668,392.0,372.0,112.0,522.0,9.0,3100,2585,3672
3668,460.0,972.0,1.0,820.0,0.0,3100,2644,3672
3668,18.0,25.0,0.0,8.0,0.0,3100,2763,3672
3668,5.0,0.0,0.0,3.0,0.0,3100,3269,3672
3668,1.0,0.0,0.0,0.0,0.0,3100,3290,3672
3668,2.0,1.0,0.0,0.0,0.0,3100,3350,3672
3668,190.0,260.0,0.0,602.0,0.0,3100,3351,3672
3668,78.0,7.0,0.0,6.0,0.0,3100,3525,3672
3668,91.0,441.0,0.0,417.0,0.0,3100,3553,3672
3668,1.0,5.0,0.0,19.0,0.0,3105,98,3672
3668,3.0,0.0,0.0,2.0,0.0,3105,725,3672
3668,10.0,2.0,0.0,8.0,0.0,3105,1326,3672
3668,10.0,1.0,0.0,13.0,0.0,3105,1327,3672
3668,6.0,1.0,0.0,0.0,0.0,3105,2104,3672
3668,5.0,0.0,0.0,91.0,0.0,3105,2585,3672
3668,2.0,1.0,0.0,1.0,0.0,3105,2644,3672
3668,4.0,13.0,1.0,16.0,0.0,3110,725,3672
3668,17.0,105.0,15.0,130.0,0.0,3110,1326,3672
3668,7.0,20.0,0.0,15.0,0.0,3110,1327,3672
3668,1.0,1.0,0.0,0.0,0.0,3110,1713,3672
3668,28.0,492.0,412.0,110.0,0.0,3110,2104,3672
3668,5.0,7.0,0.0,1.0,0.0,3110,2352,3672
3668,1.0,1.0,0.0,6.0,0.0,3110,2447,3672
3668,3.0,2.0,0.0,5.0,0.0,3110,2585,3672
3668,39.0,477.0,18.0,186.0,0.0,3110,2644,3672
3668,2.0,287.0,0.0,400.0,0.0,3110,2763,3672
3668,2.0,7.0,0.0,0.0,0.0,3110,3351,3672
3668,2.0,5.0,0.0,0.0,0.0,3110,3525,3672
3668,1.0,81.0,0.0,0.0,0.0,3114,98,3672
3668,1.0,0.0,0.0,0.0,0.0,3115,2032,3672
3668,5.0,0.0,0.0,0.0,0.0,3126,98,3672
3668,2.0,0.0,0.0,0.0,0.0,3126,725,3672
3668,1.0,0.0,0.0,0.0,0.0,3126,1089,3672
3668,1.0,0.0,0.0,0.0,0.0,3126,1326,3672
3668,14.0,4.0,1.0,3.0,0.0,3126,1327,3672
3668,11.0,8.0,0.0,28.0,0.0,3126,2104,3672
3668,8.0,22.0,0.0,43.0,0.0,3126,2585,3672
3668,15.0,16.0,0.0,7.0,0.0,3126,2644,3672
3668,1.0,0.0,0.0,1.0,0.0,3126,3290,3672
3668,15.0,40.0,0.0,66.0,0.0,3126,3351,3672
3668,1.0,0.0,0.0,0.0,0.0,3126,3525,3672
3668,48.0,7.0,3.0,125.0,1.0,3127,98,3672
3668,1005.0,208.0,3.0,747.0,1.0,3127,725,3672
3668,31.0,3.0,0.0,45.0,0.0,3127,1089,3672
3668,2.0,0.0,0.0,0.0,0.0,3127,1206,3672
3668,49.0,6.0,0.0,22.0,0.0,3127,1326,3672
3668,417.0,78.0,0.0,289.0,1.0,3127,1327,3672
3668,73.0,10.0,0.0,49.0,0.0,3127,1713,3672
3668,5.0,1.0,0.0,0.0,0.0,3127,2032,3672
3668,190.0,132.0,1.0,285.0,3.0,3127,2104,3672
3668,4.0,0.0,0.0,0.0,0.0,3127,2352,3672
3668,707.0,490.0,9.0,1101.0,2.0,3127,2585,3672
3668,297.0,75.0,5.0,155.0,0.0,3127,2644,3672
3668,15.0,0.0,0.0,0.0,0.0,3127,2763,3672
3668,38.0,3.0,0.0,9.0,0.0,3127,3269,3672
3668,11.0,10.0,0.0,1.0,0.0,3127,3290,3672
3668,20.0,4.0,0.0,11.0,0.0,3127,3350,3672
3668,151.0,202.0,0.0,1912.0,0.0,3127,3351,3672
3668,90.0,7.0,0.0,29.0,1.0,3127,3525,3672
3668,7.0,3.0,0.0,1.0,0.0,3127,3553,3672
3668,6.0,34.0,13.0,23.0,0.0,3137,98,3672
3668,164.0,441.0,5.0,2203.0,4.0,3137,725,3672
3668,30.0,53.0,0.0,158.0,0.0,3137,1089,3672
3668,7.0,8.0,7.0,4.0,0.0,3137,1206,3672
3668,11.0,9.0,3.0,16.0,0.0,3137,1326,3672
3668,333.0,802.0,17.0,1536.0,2.0,3137,1327,3672
3668,43.0,45.0,0.0,29.0,0.0,3137,1713,3672
3668,25.0,124.0,18.0,26.0,0.0,3137,2032,3672
3668,702.0,5205.0,905.0,3217.0,55.0,3137,2104,3672
3668,23.0,97.0,0.0,20.0,0.0,3137,2352,3672
3668,1.0,4.0,0.0,6.0,0.0,3137,2447,3672
3668,452.0,1726.0,130.0,1527.0,10.0,3137,2585,3672
3668,543.0,3924.0,22.0,2271.0,2.0,3137,2644,3672
3668,62.0,410.0,6.0,373.0,2.0,3137,2763,3672
3668,15.0,14.0,0.0,117.0,0.0,3137,3269,3672
3668,52.0,230.0,15.0,106.0,0.0,3137,3290,3672
3668,3.0,22.0,0.0,9.0,0.0,3137,3350,3672
3668,233.0,1323.0,5.0,2859.0,0.0,3137,3351,3672
3668,34.0,14.0,0.0,10.0,0.0,3137,3525,3672
3668,95.0,375.0,1.0,648.0,1.0,3137,3553,3672
3668,1.0,0.0,0.0,9.0,0.0,3139,1327,3672
3668,1.0,2.0,0.0,12.0,0.0,3141,2763,3672
3668,10.0,0.0,0.0,0.0,0.0,3161,98,3672
3668,30.0,126.0,3.0,158.0,0.0,3161,725,3672
3668,7.0,4.0,0.0,8.0,0.0,3161,1089,3672
3668,3.0,3.0,0.0,2.0,0.0,3161,1206,3672
3668,99.0,106.0,12.0,140.0,12.0,3161,1326,3672
3668,41.0,75.0,1.0,29.0,0.0,3161,1327,3672
3668,5.0,2.0,0.0,2.0,0.0,3161,1713,3672
3668,4.0,300.0,0.0,6.0,0.0,3161,2032,3672
3668,54.0,596.0,231.0,189.0,39.0,3161,2104,3672
3668,20.0,23.0,0.0,14.0,0.0,3161,2352,3672
3668,57.0,30.0,2.0,91.0,0.0,3161,2447,3672
3668,23.0,109.0,20.0,60.0,0.0,3161,2585,3672
3668,270.0,1891.0,163.0,834.0,26.0,3161,2644,3672
3668,11.0,54.0,1.0,71.0,0.0,3161,2763,3672
3668,5.0,42.0,15.0,25.0,13.0,3161,3290,3672
3668,1.0,5.0,0.0,25.0,0.0,3161,3350,3672
3668,9.0,26.0,2.0,16.0,0.0,3161,3351,3672
3668,6.0,3.0,0.0,7.0,0.0,3161,3525,3672
3668,4.0,2.0,0.0,0.0,0.0,3200,98,3672
3668,12.0,0.0,0.0,3.0,0.0,3200,725,3672
3668,1.0,0.0,0.0,0.0,0.0,3200,1206,3672
3668,3.0,0.0,0.0,1.0,0.0,3200,1327,3672
3668,3.0,1.0,0.0,0.0,0.0,3200,2032,3672
3668,15.0,15.0,0.0,15.0,0.0,3200,2104,3672
3668,7.0,4.0,0.0,2.0,0.0,3200,2585,3672
3668,7.0,7.0,0.0,0.0,0.0,3200,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,3200,3269,3672
3668,2.0,0.0,0.0,2.0,0.0,3200,3351,3672
3668,7.0,0.0,0.0,0.0,0.0,3200,3525,3672
3668,1.0,0.0,0.0,0.0,0.0,3209,1089,3672
3668,7.0,1.0,0.0,2.0,0.0,3209,1327,3672
3668,2.0,1.0,0.0,0.0,0.0,3209,2585,3672
3668,2.0,0.0,0.0,0.0,0.0,3209,2644,3672
3668,3.0,0.0,0.0,0.0,0.0,3209,3351,3672
3668,3.0,0.0,0.0,0.0,0.0,3212,98,3672
3668,9.0,2.0,0.0,0.0,0.0,3212,725,3672
3668,1.0,4.0,1.0,1.0,0.0,3212,1089,3672
3668,13.0,5.0,1.0,19.0,0.0,3212,1326,3672
3668,13.0,2.0,0.0,14.0,0.0,3212,1327,3672
3668,1.0,0.0,0.0,2.0,0.0,3212,1713,3672
3668,24.0,0.0,0.0,4.0,0.0,3212,2447,3672
3668,3.0,1.0,0.0,3.0,0.0,3212,2585,3672
3668,26.0,3.0,1.0,3.0,0.0,3212,2644,3672
3668,3.0,0.0,0.0,0.0,0.0,3212,2763,3672
3668,1.0,0.0,0.0,0.0,0.0,3212,3350,3672
3668,2.0,0.0,0.0,0.0,0.0,3212,3351,3672
3668,13.0,48.0,0.0,11.0,0.0,3213,98,3672
3668,23.0,1.0,0.0,25.0,0.0,3213,725,3672
3668,1.0,0.0,0.0,0.0,0.0,3213,1206,3672
3668,26.0,2.0,0.0,16.0,0.0,3213,1326,3672
3668,15.0,14.0,1.0,20.0,0.0,3213,1327,3672
3668,1.0,0.0,0.0,0.0,0.0,3213,1713,3672
3668,2.0,0.0,0.0,0.0,0.0,3213,2104,3672
3668,1.0,0.0,0.0,2.0,0.0,3213,2585,3672
3668,11.0,7.0,0.0,10.0,1.0,3213,2644,3672
3668,1.0,1.0,0.0,0.0,0.0,3213,3290,3672
3668,6.0,1.0,0.0,8.0,0.0,3213,3351,3672
3668,5.0,0.0,0.0,0.0,0.0,3213,3525,3672
3668,6.0,0.0,0.0,1.0,0.0,3222,98,3672
3668,68.0,673.0,63.0,525.0,3.0,3222,725,3672
3668,33.0,246.0,3.0,453.0,0.0,3222,1089,3672
3668,43.0,57.0,9.0,82.0,2.0,3222,1326,3672
3668,80.0,656.0,31.0,654.0,0.0,3222,1327,3672
3668,51.0,70.0,2.0,47.0,0.0,3222,1713,3672
3668,378.0,4521.0,1238.0,2124.0,224.0,3222,2104,3672
3668,16.0,18.0,1.0,17.0,0.0,3222,2352,3672
3668,8.0,48.0,0.0,94.0,0.0,3222,2447,3672
3668,55.0,547.0,155.0,623.0,0.0,3222,2585,3672
3668,508.0,2360.0,238.0,4091.0,6.0,3222,2644,3672
3668,69.0,324.0,5.0,389.0,0.0,3222,2763,3672
3668,62.0,543.0,102.0,270.0,0.0,3222,3290,3672
3668,28.0,177.0,3.0,303.0,0.0,3222,3351,3672
3668,16.0,39.0,16.0,0.0,0.0,3222,3525,3672
3668,2.0,1.0,0.0,0.0,0.0,3222,3553,3672
3668,2.0,0.0,0.0,0.0,0.0,3235,98,3672
3668,6.0,22.0,0.0,45.0,0.0,3235,725,3672
3668,2.0,2.0,0.0,21.0,0.0,3235,1089,3672
3668,1.0,0.0,0.0,1.0,0.0,3235,1326,3672
3668,13.0,8.0,0.0,8.0,0.0,3235,1327,3672
3668,3.0,1.0,0.0,9.0,0.0,3235,2585,3672
3668,3.0,0.0,0.0,2.0,0.0,3235,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,3235,3269,3672
3668,13.0,0.0,0.0,0.0,0.0,3235,3351,3672
3668,2.0,2.0,0.0,0.0,0.0,3235,3553,3672
3668,2.0,0.0,0.0,0.0,0.0,3237,98,3672
3668,12.0,5.0,0.0,22.0,0.0,3237,725,3672
3668,2.0,1.0,0.0,0.0,0.0,3237,1089,3672
3668,2.0,22.0,0.0,0.0,0.0,3237,1206,3672
3668,5.0,5.0,0.0,0.0,0.0,3237,1326,3672
3668,43.0,41.0,1.0,19.0,3.0,3237,1327,3672
3668,8.0,4.0,0.0,3.0,0.0,3237,1713,3672
3668,49.0,106.0,0.0,44.0,0.0,3237,2104,3672
3668,3.0,4.0,0.0,4.0,0.0,3237,2352,3672
3668,1.0,0.0,0.0,800.0,0.0,3237,2447,3672
3668,20.0,74.0,5.0,50.0,3.0,3237,2585,3672
3668,11.0,4.0,0.0,21.0,0.0,3237,2644,3672
3668,3.0,13.0,0.0,70.0,0.0,3237,2763,3672
3668,1.0,0.0,0.0,0.0,0.0,3237,3269,3672
3668,1.0,1.0,0.0,1.0,0.0,3237,3290,3672
3668,6.0,2.0,0.0,10.0,0.0,3237,3351,3672
3668,2.0,0.0,0.0,0.0,0.0,3237,3525,3672
3668,4.0,0.0,0.0,23.0,0.0,3247,725,3672
3668,1.0,0.0,0.0,2.0,0.0,3247,1089,3672
3668,3.0,14.0,1.0,145.0,0.0,3247,1326,3672
3668,5.0,0.0,0.0,4.0,0.0,3247,1327,3672
3668,2.0,0.0,0.0,2.0,0.0,3247,1713,3672
3668,1.0,1.0,0.0,0.0,0.0,3247,2447,3672
3668,2.0,8.0,0.0,10.0,0.0,3247,2585,3672
3668,5.0,7.0,0.0,24.0,0.0,3247,2644,3672
3668,16.0,2.0,0.0,11.0,0.0,3247,2763,3672
3668,1.0,3.0,0.0,6.0,0.0,3247,3351,3672
3668,1.0,1.0,0.0,0.0,0.0,3247,3553,3672
3668,8.0,4.0,0.0,27.0,1.0,3294,98,3672
3668,491.0,237.0,10.0,1768.0,0.0,3294,725,3672
3668,216.0,104.0,1.0,214.0,3.0,3294,1089,3672
3668,4.0,3.0,0.0,5.0,0.0,3294,1206,3672
3668,16.0,5.0,0.0,21.0,1.0,3294,1326,3672
3668,415.0,282.0,6.0,471.0,2.0,3294,1327,3672
3668,23.0,4.0,1.0,15.0,3.0,3294,1713,3672
3668,4.0,2.0,0.0,4.0,0.0,3294,2032,3672
3668,459.0,355.0,25.0,1182.0,16.0,3294,2104,3672
3668,2.0,1.0,0.0,0.0,0.0,3294,2352,3672
3668,13.0,21.0,0.0,99.0,0.0,3294,2447,3672
3668,430.0,353.0,28.0,829.0,4.0,3294,2585,3672
3668,872.0,932.0,6.0,1530.0,10.0,3294,2644,3672
3668,53.0,94.0,0.0,243.0,0.0,3294,2763,3672
3668,60.0,3.0,1.0,23.0,0.0,3294,3269,3672
3668,4.0,3.0,1.0,1.0,0.0,3294,3290,3672
3668,95.0,64.0,2.0,464.0,0.0,3294,3351,3672
3668,83.0,3.0,1.0,44.0,1.0,3294,3525,3672
3668,1.0,0.0,0.0,0.0,0.0,3294,3553,3672
3668,6.0,5.0,0.0,25.0,0.0,3343,725,3672
3668,4.0,0.0,0.0,0.0,0.0,3343,1089,3672
3668,1.0,0.0,0.0,0.0,0.0,3343,1326,3672
3668,20.0,46.0,0.0,2.0,0.0,3343,1327,3672
3668,3.0,12.0,0.0,0.0,0.0,3343,2104,3672
3668,1.0,0.0,0.0,0.0,0.0,3343,2352,3672
3668,5.0,7.0,0.0,3.0,0.0,3343,2585,3672
3668,5.0,1.0,0.0,1.0,0.0,3343,2644,3672
3668,1.0,1.0,0.0,2.0,0.0,3343,3351,3672
3668,2.0,0.0,0.0,0.0,0.0,3361,725,3672
3668,2.0,0.0,0.0,3.0,0.0,3361,1326,3672
3668,6.0,3.0,0.0,1.0,0.0,3361,1327,3672
3668,1.0,0.0,0.0,0.0,0.0,3361,1713,3672
3668,1.0,0.0,0.0,0.0,0.0,3361,2032,3672
3668,1.0,0.0,0.0,0.0,0.0,3361,2585,3672
3668,4.0,2.0,0.0,14.0,0.0,3361,2644,3672
3668,1.0,0.0,0.0,14.0,0.0,3361,2763,3672
3668,1.0,1.0,0.0,0.0,0.0,3361,3290,3672
3668,3.0,0.0,0.0,3.0,0.0,3361,3351,3672
3668,1.0,0.0,0.0,0.0,0.0,3374,98,3672
3668,6.0,43.0,2.0,64.0,0.0,3374,725,3672
3668,3.0,1.0,0.0,0.0,0.0,3374,1326,3672
3668,3.0,4.0,0.0,3.0,0.0,3374,1327,3672
3668,38.0,77.0,1.0,107.0,2.0,3374,2104,3672
3668,12.0,83.0,13.0,123.0,0.0,3374,2585,3672
3668,7.0,5.0,1.0,1.0,0.0,3374,2644,3672
3668,8.0,32.0,2.0,50.0,0.0,3374,2763,3672
3668,2.0,4.0,0.0,0.0,0.0,3374,3290,3672
3668,3.0,24.0,2.0,42.0,0.0,3374,3350,3672
3668,1.0,0.0,0.0,0.0,0.0,3374,3525,3672
3668,36.0,28.0,2.0,144.0,2.0,3382,98,3672
3668,590.0,269.0,7.0,842.0,2.0,3382,725,3672
3668,139.0,85.0,1.0,155.0,3.0,3382,1089,3672
3668,4.0,2.0,0.0,0.0,0.0,3382,1206,3672
3668,85.0,27.0,2.0,258.0,1.0,3382,1326,3672
3668,402.0,316.0,22.0,500.0,3.0,3382,1327,3672
3668,57.0,35.0,0.0,45.0,0.0,3382,1713,3672
3668,4.0,4.0,0.0,6.0,0.0,3382,2032,3672
3668,638.0,1834.0,155.0,1284.0,11.0,3382,2104,3672
3668,8.0,3.0,0.0,5.0,0.0,3382,2352,3672
3668,560.0,910.0,82.0,949.0,10.0,3382,2585,3672
3668,515.0,910.0,11.0,1442.0,6.0,3382,2644,3672
3668,29.0,60.0,3.0,313.0,0.0,3382,2763,3672
3668,10.0,7.0,0.0,1.0,0.0,3382,3269,3672
3668,12.0,21.0,0.0,9.0,0.0,3382,3290,3672
3668,14.0,48.0,0.0,67.0,0.0,3382,3350,3672
3668,134.0,235.0,2.0,334.0,0.0,3382,3351,3672
3668,58.0,18.0,4.0,48.0,0.0,3382,3525,3672
3668,48.0,17.0,0.0,23.0,0.0,3382,3553,3672
3668,1.0,0.0,0.0,1.0,0.0,3396,1327,3672
3668,1.0,3.0,0.0,2.0,0.0,3396,2104,3672
3668,2.0,11.0,0.0,0.0,0.0,3413,98,3672
3668,50.0,195.0,10.0,250.0,0.0,3413,725,3672
3668,10.0,19.0,0.0,34.0,0.0,3413,1089,3672
3668,12.0,5.0,0.0,5.0,0.0,3413,1326,3672
3668,31.0,66.0,1.0,42.0,0.0,3413,1327,3672
3668,1.0,0.0,0.0,0.0,0.0,3413,1713,3672
3668,20.0,264.0,34.0,16.0,0.0,3413,2104,3672
3668,5.0,20.0,0.0,28.0,0.0,3413,2352,3672
3668,15.0,288.0,4.0,113.0,0.0,3413,2447,3672
3668,21.0,81.0,50.0,26.0,0.0,3413,2585,3672
3668,126.0,1642.0,13.0,460.0,0.0,3413,2644,3672
3668,26.0,37.0,3.0,4.0,0.0,3413,2763,3672
3668,1.0,3.0,0.0,0.0,0.0,3413,3269,3672
3668,2.0,19.0,0.0,0.0,0.0,3413,3350,3672
3668,26.0,222.0,0.0,134.0,0.0,3413,3351,3672
3668,5.0,12.0,0.0,0.0,0.0,3413,3525,3672
3668,1.0,0.0,0.0,0.0,0.0,3413,3553,3672
3668,5.0,338.0,0.0,0.0,0.0,3425,98,3672
3668,82.0,34.0,0.0,71.0,0.0,3425,725,3672
3668,12.0,7.0,0.0,22.0,0.0,3425,1089,3672
3668,4.0,1.0,0.0,3.0,0.0,3425,1206,3672
3668,11.0,1.0,0.0,1.0,0.0,3425,1326,3672
3668,84.0,26.0,7.0,104.0,5.0,3425,1327,3672
3668,40.0,7.0,0.0,14.0,0.0,3425,1713,3672
3668,838.0,1309.0,776.0,1767.0,392.0,3425,2104,3672
3668,7.0,1.0,0.0,1.0,0.0,3425,2352,3672
3668,8.0,22.0,0.0,18.0,0.0,3425,2447,3672
3668,52.0,26.0,6.0,83.0,1.0,3425,2585,3672
3668,287.0,295.0,0.0,476.0,0.0,3425,2644,3672
3668,14.0,5.0,0.0,12.0,0.0,3425,2763,3672
3668,2.0,0.0,0.0,0.0,0.0,3425,3269,3672
3668,8.0,24.0,1.0,40.0,0.0,3425,3290,3672
3668,66.0,39.0,0.0,74.0,0.0,3425,3351,3672
3668,34.0,0.0,0.0,2.0,0.0,3425,3525,3672
3668,3.0,0.0,0.0,0.0,0.0,3425,3553,3672
3668,6.0,117.0,0.0,2.0,0.0,3462,98,3672
3668,4.0,3.0,0.0,4.0,0.0,3462,725,3672
3668,1.0,1.0,0.0,0.0,0.0,3462,1089,3672
3668,1.0,1.0,0.0,15.0,0.0,3462,1326,3672
3668,2.0,0.0,0.0,1.0,0.0,3462,1327,3672
3668,1.0,0.0,0.0,1.0,0.0,3462,2032,3672
3668,2.0,1.0,0.0,1.0,0.0,3462,2104,3672
3668,1.0,0.0,0.0,0.0,0.0,3462,2585,3672
3668,1.0,0.0,0.0,0.0,0.0,3462,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,3462,2763,3672
3668,1.0,0.0,0.0,1.0,0.0,3480,34,3672
3668,29.0,271.0,1.0,29.0,1.0,3480,98,3672
3668,877.0,376.0,1.0,993.0,1.0,3480,725,3672
3668,28.0,5.0,0.0,42.0,0.0,3480,1089,3672
3668,28.0,3.0,0.0,17.0,0.0,3480,1326,3672
3668,317.0,88.0,2.0,542.0,2.0,3480,1327,3672
3668,17.0,6.0,0.0,4.0,0.0,3480,1713,3672
3668,6.0,1.0,0.0,0.0,0.0,3480,2032,3672
3668,853.0,784.0,12.0,665.0,0.0,3480,2104,3672
3668,9.0,2.0,0.0,1.0,0.0,3480,2352,3672
3668,2.0,0.0,0.0,0.0,0.0,3480,2447,3672
3668,771.0,425.0,16.0,893.0,5.0,3480,2585,3672
3668,1527.0,1115.0,8.0,1416.0,0.0,3480,2644,3672
3668,63.0,14.0,2.0,11.0,0.0,3480,2763,3672
3668,8.0,2.0,0.0,4.0,0.0,3480,3269,3672
3668,188.0,216.0,58.0,22.0,1.0,3480,3290,3672
3668,9.0,1.0,0.0,0.0,0.0,3480,3350,3672
3668,117.0,67.0,4.0,954.0,0.0,3480,3351,3672
3668,8.0,1.0,1.0,0.0,0.0,3480,3525,3672
3668,4.0,1.0,0.0,0.0,0.0,3480,3553,3672
3668,252.0,10.0,0.0,40.0,1.0,3501,34,3672
3668,51.0,21.0,1.0,146.0,2.0,3501,98,3672
3668,763.0,54.0,3.0,1181.0,6.0,3501,725,3672
3668,165.0,22.0,3.0,92.0,0.0,3501,1089,3672
3668,7.0,0.0,0.0,0.0,0.0,3501,1206,3672
3668,144.0,6.0,0.0,30.0,0.0,3501,1326,3672
3668,322.0,396.0,11.0,868.0,1.0,3501,1327,3672
3668,56.0,14.0,1.0,17.0,0.0,3501,1713,3672
3668,7.0,1.0,0.0,3.0,0.0,3501,2032,3672
3668,186.0,30.0,1.0,77.0,1.0,3501,2104,3672
3668,28.0,3.0,0.0,12.0,0.0,3501,2352,3672
3668,1.0,0.0,0.0,0.0,0.0,3501,2447,3672
3668,155.0,65.0,7.0,105.0,6.0,3501,2585,3672
3668,303.0,2902.0,20.0,499.0,8.0,3501,2644,3672
3668,109.0,39.0,3.0,30.0,0.0,3501,2763,3672
3668,10.0,2.0,2.0,0.0,0.0,3501,3269,3672
3668,8.0,2.0,0.0,4.0,0.0,3501,3290,3672
3668,9.0,1.0,0.0,7.0,0.0,3501,3350,3672
3668,15.0,2.0,0.0,81.0,0.0,3501,3351,3672
3668,84.0,0.0,0.0,4.0,1.0,3501,3525,3672
3668,6.0,3.0,0.0,0.0,0.0,3501,3553,3672
3668,1.0,0.0,0.0,0.0,0.0,3522,98,3672
3668,23.0,3.0,2.0,0.0,0.0,3522,725,3672
3668,5.0,0.0,0.0,0.0,0.0,3522,1089,3672
3668,8.0,0.0,0.0,1.0,0.0,3522,1326,3672
3668,15.0,1.0,0.0,4.0,0.0,3522,1327,3672
3668,7.0,0.0,0.0,0.0,0.0,3522,1713,3672
3668,6.0,0.0,0.0,0.0,0.0,3522,2104,3672
3668,3.0,1.0,0.0,0.0,0.0,3522,2585,3672
3668,5.0,0.0,0.0,0.0,0.0,3522,2644,3672
3668,1.0,0.0,0.0,0.0,0.0,3522,3269,3672
3668,1.0,0.0,0.0,0.0,0.0,3522,3351,3672
3668,1.0,2.0,0.0,21.0,0.0,3527,725,3672
3668,5.0,6.0,3.0,2.0,0.0,3527,1326,3672
3668,3.0,6.0,1.0,46.0,0.0,3527,1327,3672
3668,5.0,37.0,21.0,66.0,0.0,3527,2585,3672
3668,6.0,10.0,2.0,63.0,0.0,3527,2644,3672
3668,1.0,6.0,3.0,0.0,0.0,3527,3351,3672
3668,2.0,0.0,0.0,0.0,0.0,3532,1327,3672
3668,1.0,0.0,0.0,3.0,0.0,3535,2763,3672
3668,8.0,0.0,0.0,0.0,0.0,3539,98,3672
3668,48.0,26.0,0.0,2.0,0.0,3539,725,3672
3668,4.0,0.0,0.0,8.0,0.0,3539,1089,3672
3668,2.0,0.0,0.0,0.0,0.0,3539,1206,3672
3668,20.0,1.0,0.0,5.0,0.0,3539,1326,3672
3668,35.0,5.0,0.0,48.0,0.0,3539,1327,3672
3668,6.0,0.0,0.0,0.0,0.0,3539,1713,3672
3668,36.0,108.0,0.0,32.0,0.0,3539,2104,3672
