category,id,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
Attack Type,MKD,1,0,0,1,0,Unarmed Assault,2009
Attack Type,MLI,1,0,0,7,0,Unarmed Assault,1994
Attack Type,MLI,1,2,0,0,0,Unarmed Assault,2012
Attack Type,MOZ,1,0,0,1,0,Unarmed Assault,1999
Attack Type,MYS,1,0,0,1,0,Unarmed Assault,2015
Attack Type,NER,1,0,0,0,0,Unarmed Assault,1999
Attack Type,NGA,1,0,0,29,0,Unarmed Assault,1992
Attack Type,NGA,1,0,0,2,0,Unarmed Assault,2000
Attack Type,NGA,1,0,0,1,0,Unarmed Assault,2006
Attack Type,NGA,1,0,0,1,0,Unarmed Assault,2008
Attack Type,NGA,1,0,0,1,0,Unarmed Assault,2012
Attack Type,NGA,2,15,0,1,0,Unarmed Assault,2014
Attack Type,NPL,1,0,0,0,0,Unarmed Assault,1991
Attack Type,NPL,1,0,0,1,0,Unarmed Assault,1996
Attack Type,NPL,1,1,0,5,0,Unarmed Assault,2001
Attack Type,NPL,1,0,0,2,0,Unarmed Assault,2005
Attack Type,NPL,1,0,0,1,0,Unarmed Assault,2008
Attack Type,NPL,1,0,0,5,0,Unarmed Assault,2009
Attack Type,NPL,1,0,0,2,0,Unarmed Assault,2011
Attack Type,NPL,1,0,0,1,0,Unarmed Assault,2013
Attack Type,NZL,2,0,0,0,0,Unarmed Assault,2003
Attack Type,NZL,4,0,0,0,0,Unarmed Assault,2008
Attack Type,PAK,1,0,0,2,0,Unarmed Assault,1979
Attack Type,PAK,3,0,0,2,0,Unarmed Assault,1994
Attack Type,PAK,51,1,0,1,0,Unarmed Assault,1995
Attack Type,PAK,2,0,0,0,0,Unarmed Assault,1996
Attack Type,PAK,1,2,0,0,0,Unarmed Assault,1997
Attack Type,PAK,1,0,0,0,0,Unarmed Assault,2001
Attack Type,PAK,3,5,0,7,0,Unarmed Assault,2008
Attack Type,PAK,2,1,0,4,2,Unarmed Assault,2009
Attack Type,PAK,1,0,0,2,0,Unarmed Assault,2010
Attack Type,PAK,1,0,0,3,0,Unarmed Assault,2012
Attack Type,PAK,4,0,0,4,0,Unarmed Assault,2013
Attack Type,PAK,3,0,0,7,0,Unarmed Assault,2014
Attack Type,PAK,1,0,0,1,0,Unarmed Assault,2015
Attack Type,PER,1,0,0,0,0,Unarmed Assault,1980
Attack Type,PER,1,0,0,2,0,Unarmed Assault,1985
Attack Type,PER,1,0,0,0,0,Unarmed Assault,1986
Attack Type,PER,1,0,0,4,0,Unarmed Assault,1996
Attack Type,PHL,1,19,0,140,0,Unarmed Assault,1987
Attack Type,PHL,1,0,0,0,0,Unarmed Assault,1999
Attack Type,PHL,1,0,0,0,0,Unarmed Assault,2013
Attack Type,POL,1,0,0,0,0,Unarmed Assault,1995
Attack Type,POL,1,0,0,4,0,Unarmed Assault,2001
Attack Type,PRY,10,0,0,0,0,Unarmed Assault,1995
Attack Type,PSE,3,1,0,2,0,Unarmed Assault,1989
Attack Type,PSE,1,0,0,0,0,Unarmed Assault,1990
Attack Type,PSE,3,0,0,5,0,Unarmed Assault,1991
Attack Type,PSE,9,3,0,10,0,Unarmed Assault,1992
Attack Type,PSE,23,11,3,58,6,Unarmed Assault,1994
Attack Type,PSE,1,1,0,0,0,Unarmed Assault,1996
Attack Type,PSE,1,1,0,0,0,Unarmed Assault,1997
Attack Type,PSE,1,0,0,1,0,Unarmed Assault,1999
Attack Type,PSE,1,1,0,4,0,Unarmed Assault,2001
Attack Type,PSE,2,0,0,0,0,Unarmed Assault,2008
Attack Type,PSE,1,1,1,1,0,Unarmed Assault,2013
Attack Type,PSE,3,0,0,10,1,Unarmed Assault,2014
Attack Type,PSE,31,16,14,66,8,Unarmed Assault,2015
Attack Type,PYF,1,0,0,0,0,Unarmed Assault,1995
Attack Type,RUS,2,0,0,0,0,Unarmed Assault,1999
Attack Type,RUS,2,1,0,1,0,Unarmed Assault,2000
Attack Type,RUS,1,0,0,1,0,Unarmed Assault,2001
Attack Type,RUS,2,3,0,1,0,Unarmed Assault,2002
Attack Type,RUS,1,0,0,6,0,Unarmed Assault,2003
Attack Type,RUS,2,0,0,15,0,Unarmed Assault,2004
Attack Type,RUS,8,2,0,7,0,Unarmed Assault,2006
Attack Type,RUS,2,0,0,4,0,Unarmed Assault,2012
Attack Type,RUS,2,0,0,3,0,Unarmed Assault,2013
Attack Type,SDN,1,0,0,1,0,Unarmed Assault,1994
Attack Type,SDN,11,0,0,42,0,Unarmed Assault,2015
Attack Type,SEN,1,2,0,0,0,Unarmed Assault,2001
Attack Type,SLE,1,96,0,12,0,Unarmed Assault,1998
Attack Type,SLV,1,0,0,0,0,Unarmed Assault,1994
Attack Type,SOM,2,1,0,1,0,Unarmed Assault,2009
Attack Type,SOM,3,0,0,7,0,Unarmed Assault,2010
Attack Type,SOM,3,1,0,56,0,Unarmed Assault,2011
Attack Type,SRB,1,0,0,1,0,Unarmed Assault,2006
Attack Type,SWE,1,0,0,11,0,Unarmed Assault,1990
Attack Type,SYR,1,2,0,101,0,Unarmed Assault,2014
Attack Type,THA,1,0,0,0,0,Unarmed Assault,1992
Attack Type,THA,1,1,0,0,0,Unarmed Assault,2005
Attack Type,THA,1,0,0,1,0,Unarmed Assault,2008
Attack Type,THA,1,0,0,2,0,Unarmed Assault,2013
Attack Type,THA,1,0,0,0,0,Unarmed Assault,2014
Attack Type,TTO,3,0,0,3,0,Unarmed Assault,1996
Attack Type,TUR,1,0,0,0,0,Unarmed Assault,1988
Attack Type,TUR,2,0,0,0,0,Unarmed Assault,1992
Attack Type,TUR,1,0,0,7,0,Unarmed Assault,1995
Attack Type,TUR,1,0,0,1,0,Unarmed Assault,2007
Attack Type,TUR,1,0,0,15,0,Unarmed Assault,2009
Attack Type,TUR,1,0,0,0,0,Unarmed Assault,2010
Attack Type,TUR,1,0,0,1,0,Unarmed Assault,2015
Attack Type,TZA,2,0,0,3,0,Unarmed Assault,2013
Attack Type,UGA,1,200,0,0,0,Unarmed Assault,2000
Attack Type,UGA,1,0,0,0,0,Unarmed Assault,2002
Attack Type,UGA,1,12,0,0,0,Unarmed Assault,2003
Attack Type,UKR,1,0,0,1,0,Unarmed Assault,2003
Attack Type,UKR,1,0,0,0,0,Unarmed Assault,2007
Attack Type,UKR,1,0,0,1,0,Unarmed Assault,2013
Attack Type,UKR,3,3,0,1,0,Unarmed Assault,2014
Attack Type,USA,2,0,0,5,0,Unarmed Assault,1970
Attack Type,USA,2,0,0,1,0,Unarmed Assault,1974
Attack Type,USA,1,0,0,0,0,Unarmed Assault,1976
Attack Type,USA,1,0,0,0,0,Unarmed Assault,1982
Attack Type,USA,4,0,0,778,0,Unarmed Assault,1984
Attack Type,USA,1,0,0,0,0,Unarmed Assault,1985
Attack Type,USA,1,0,0,32,0,Unarmed Assault,1986
Attack Type,USA,1,0,0,1,0,Unarmed Assault,1995
Attack Type,USA,1,0,0,0,0,Unarmed Assault,1996
Attack Type,USA,1,0,0,0,0,Unarmed Assault,1998
Attack Type,USA,12,0,0,0,0,Unarmed Assault,1999
Attack Type,USA,2,0,0,6,0,Unarmed Assault,2000
Attack Type,USA,12,7,0,22,0,Unarmed Assault,2001
Attack Type,USA,2,0,0,0,0,Unarmed Assault,2003
Attack Type,USA,1,0,0,0,0,Unarmed Assault,2005
Attack Type,USA,1,0,0,9,0,Unarmed Assault,2006
Attack Type,USA,2,0,0,1,4,Unarmed Assault,2008
Attack Type,USA,1,0,0,0,0,Unarmed Assault,2010
Attack Type,USA,3,0,0,0,0,Unarmed Assault,2013
Attack Type,USA,1,0,0,1,0,Unarmed Assault,2014
Attack Type,USA,3,0,0,3,0,Unarmed Assault,2015
Attack Type,VEN,1,0,0,28,0,Unarmed Assault,1995
Attack Type,VNM,4,0,0,0,0,Unarmed Assault,2001
Attack Type,XKX,1,0,0,0,0,Unarmed Assault,2000
Attack Type,XKX,1,0,0,1,0,Unarmed Assault,2001
Attack Type,YEM,1,0,0,5,0,Unarmed Assault,2011
Attack Type,YEM,1,0,0,1,0,Unarmed Assault,2013
Attack Type,YEM,2,0,0,6,0,Unarmed Assault,2014
Attack Type,ZAF,1,5,0,2,0,Unarmed Assault,1985
Attack Type,ZAF,1,2,2,3,0,Unarmed Assault,1987
Attack Type,ZAF,1,0,0,0,0,Unarmed Assault,1992
Attack Type,ZAF,2,1,0,1,0,Unarmed Assault,1994
Attack Type,ZWE,1,0,0,25,0,Unarmed Assault,1994
Attack Type,ZWE,1,7,0,47,0,Unarmed Assault,2002
Weapon Type,GBR,1,0,0,0,0,Biological,1981
Weapon Type,JPN,2,0,0,0,0,Biological,1990
Weapon Type,KEN,3,0,0,5,0,Biological,2001
Weapon Type,PAK,1,0,0,0,0,Biological,2001
Weapon Type,USA,4,0,0,778,0,Biological,1984
Weapon Type,USA,12,7,0,22,0,Biological,2001
Weapon Type,USA,2,0,0,0,0,Biological,2003
Weapon Type,USA,1,0,0,0,0,Biological,2004
Weapon Type,USA,1,0,0,0,0,Biological,2005
Weapon Type,USA,1,0,0,0,0,Biological,2010
Weapon Type,USA,3,0,0,0,0,Biological,2013
Weapon Type,AFG,1,1,0,0,0,Chemical,1989
Weapon Type,AFG,1,0,0,3,0,Chemical,2004
Weapon Type,AFG,1,0,0,16,0,Chemical,2008
Weapon Type,AFG,4,1,0,207,0,Chemical,2009
Weapon Type,AFG,5,0,0,153,0,Chemical,2010
Weapon Type,AFG,1,0,0,1,0,Chemical,2011
Weapon Type,AFG,13,1,0,1176,0,Chemical,2012
Weapon Type,AFG,7,0,0,580,0,Chemical,2013
Weapon Type,AFG,1,2,0,0,0,Chemical,2014
Weapon Type,AFG,14,8,0,591,0,Chemical,2015
Weapon Type,ALB,1,0,0,0,0,Chemical,2003
Weapon Type,ARG,1,0,0,0,0,Chemical,1994
Weapon Type,ARG,1,0,0,0,0,Chemical,1997
Weapon Type,AUS,2,0,0,23,0,Chemical,1997
Weapon Type,AUS,1,0,0,0,0,Chemical,2001
Weapon Type,AUT,1,0,0,0,0,Chemical,2008
Weapon Type,BEL,1,0,0,0,0,Chemical,1978
Weapon Type,BEL,8,0,0,20,0,Chemical,2003
Weapon Type,BGR,1,0,0,1,0,Chemical,1998
Weapon Type,BGR,1,0,0,0,0,Chemical,2013
Weapon Type,BRA,1,0,0,0,0,Chemical,1979
Weapon Type,CAN,1,0,0,27,0,Chemical,2000
Weapon Type,CHL,1,0,0,0,0,Chemical,1988
Weapon Type,CHN,1,0,0,150,0,Chemical,1998
Weapon Type,CHN,2,0,0,54,0,Chemical,2009
Weapon Type,COL,5,2,0,2,0,Chemical,1998
Weapon Type,COL,2,65,0,0,0,Chemical,1999
Weapon Type,COL,1,4,0,6,0,Chemical,2001
Weapon Type,COL,1,0,0,0,0,Chemical,2002
Weapon Type,COL,1,1,0,6,0,Chemical,2014
Weapon Type,CZE,1,0,0,20,0,Chemical,2008
Weapon Type,CZE,2,0,0,0,0,Chemical,2014
Weapon Type,DEU,3,0,0,0,0,Chemical,1975
Weapon Type,DEU,1,0,0,0,0,Chemical,1976
Weapon Type,DEU,1,0,0,0,0,Chemical,1979
Weapon Type,DEU,1,0,0,2,0,Chemical,1984
Weapon Type,DEU,1,0,0,1,0,Chemical,1991
Weapon Type,DEU,1,0,0,2,0,Chemical,2002
Weapon Type,FRA,2,0,0,0,0,Chemical,1973
Weapon Type,FRA,1,4,0,6,0,Chemical,1994
Weapon Type,GBR,1,1,0,0,0,Chemical,1973
Weapon Type,GBR,1,1,0,2,0,Chemical,1984
Weapon Type,GBR,1,0,0,0,0,Chemical,1987
Weapon Type,GBR,1,0,0,7,0,Chemical,2000
Weapon Type,GBR,2,0,0,0,0,Chemical,2002
Weapon Type,HKG,1,0,0,46,0,Chemical,2008
Weapon Type,HND,1,0,0,0,0,Chemical,1973
Weapon Type,IND,1,0,0,3,0,Chemical,1991
Weapon Type,IND,1,2,0,0,0,Chemical,1999
Weapon Type,IND,2,0,0,4,0,Chemical,2001
Weapon Type,IND,3,3,0,0,0,Chemical,2003
Weapon Type,IND,1,0,0,0,0,Chemical,2010
Weapon Type,IND,1,0,0,4,0,Chemical,2013
Weapon Type,IND,1,0,0,3,0,Chemical,2014
Weapon Type,IND,1,0,0,3,0,Chemical,2015
Weapon Type,IRQ,1,0,0,0,0,Chemical,2005
Weapon Type,ISR,1,0,0,3,0,Chemical,1989
Weapon Type,ISR,1,0,0,9,0,Chemical,1990
Weapon Type,ISR,1,0,0,0,0,Chemical,2000
Weapon Type,ISR,1,0,0,0,0,Chemical,2001
Weapon Type,ISR,1,0,0,1,0,Chemical,2014
Weapon Type,ISR,1,0,0,1,0,Chemical,2015
Weapon Type,ITA,1,0,0,0,0,Chemical,1970
Weapon Type,ITA,1,0,0,0,0,Chemical,1980
Weapon Type,JOR,1,0,0,1,0,Chemical,1997
Weapon Type,JPN,1,0,0,0,0,Chemical,1984
Weapon Type,JPN,1,0,0,25,0,Chemical,1988
Weapon Type,JPN,1,7,0,500,0,Chemical,1994
Weapon Type,JPN,9,14,0,6219,0,Chemical,1995
Weapon Type,KHM,1,0,0,0,0,Chemical,1998
Weapon Type,KHM,1,0,0,1,0,Chemical,2008
Weapon Type,LBY,1,0,0,1,0,Chemical,1979
Weapon Type,LKA,1,0,0,0,0,Chemical,1992
Weapon Type,LKA,1,4,0,4,0,Chemical,1995
Weapon Type,MDG,1,8,0,40,0,Chemical,1992
Weapon Type,MEX,1,0,0,1,0,Chemical,1997
Weapon Type,NAM,1,0,0,5,0,Chemical,1989
Weapon Type,NGA,1,0,0,2,0,Chemical,2000
Weapon Type,NGA,1,15,0,0,0,Chemical,2014
Weapon Type,NZL,3,0,0,0,0,Chemical,2003
Weapon Type,NZL,4,0,0,0,0,Chemical,2008
Weapon Type,PAK,1,0,0,4,2,Chemical,2009
Weapon Type,PAK,1,0,0,2,0,Chemical,2010
Weapon Type,PAK,1,0,0,3,0,Chemical,2012
Weapon Type,PAK,2,0,0,6,0,Chemical,2014
Weapon Type,PER,1,0,0,0,0,Chemical,1980
Weapon Type,PER,1,0,0,0,0,Chemical,1987
Weapon Type,PER,1,3,0,0,0,Chemical,1991
Weapon Type,PHL,1,19,0,140,0,Chemical,1987
Weapon Type,PHL,1,0,0,0,0,Chemical,1999
Weapon Type,PSE,1,0,0,0,0,Chemical,1990
Weapon Type,PSE,1,0,0,2,0,Chemical,1991
Weapon Type,PSE,1,1,0,2,0,Chemical,1994
Weapon Type,PSE,1,0,0,6,1,Chemical,2014
Weapon Type,PSE,1,0,0,0,0,Chemical,2015
Weapon Type,RUS,1,2,0,0,0,Chemical,1995
Weapon Type,RUS,2,0,0,0,0,Chemical,1999
Weapon Type,RUS,1,3,0,0,0,Chemical,2002
Weapon Type,RUS,1,0,0,11,0,Chemical,2004
Weapon Type,SLV,1,0,0,0,0,Chemical,1994
Weapon Type,SWE,1,1,0,0,0,Chemical,1979
Weapon Type,SYR,1,2,0,101,0,Chemical,2014
Weapon Type,TJK,1,10,0,0,0,Chemical,1995
Weapon Type,TUR,1,0,0,0,0,Chemical,1992
Weapon Type,TZA,2,0,0,3,0,Chemical,2013
Weapon Type,UGA,1,200,0,0,0,Chemical,2000
Weapon Type,UKR,1,0,0,0,0,Chemical,2007
Weapon Type,USA,1,0,0,0,0,Chemical,1970
Weapon Type,USA,1,0,0,0,0,Chemical,1976
Weapon Type,USA,1,0,0,32,0,Chemical,1986
Weapon Type,USA,1,0,0,0,0,Chemical,1998
Weapon Type,USA,2,0,0,6,0,Chemical,2000
Weapon Type,USA,1,0,0,0,0,Chemical,2010
Weapon Type,USA,1,0,0,1,0,Chemical,2014
Weapon Type,USA,1,0,0,1,0,Chemical,2015
Weapon Type,VEN,1,0,0,28,0,Chemical,1995
Weapon Type,VEN,3,0,0,0,0,Chemical,2002
Weapon Type,VNM,4,0,0,0,0,Chemical,2001
Weapon Type,ZAF,1,0,0,0,0,Chemical,1992
Weapon Type,ZWE,1,7,0,47,0,Chemical,2002
Weapon Type,AFG,1,50,0,0,0,Explosives/Bombs/Dynamite,1979
Weapon Type,AFG,11,128,0,106,0,Explosives/Bombs/Dynamite,1988
Weapon Type,AFG,9,9,0,84,0,Explosives/Bombs/Dynamite,1989
Weapon Type,AFG,2,12,0,122,0,Explosives/Bombs/Dynamite,1990
Weapon Type,AFG,22,51,0,84,0,Explosives/Bombs/Dynamite,1991
Weapon Type,AFG,14,29,0,177,0,Explosives/Bombs/Dynamite,1992
Weapon Type,AFG,4,20,0,30,0,Explosives/Bombs/Dynamite,1994
Weapon Type,AFG,4,2,0,10,0,Explosives/Bombs/Dynamite,1995
Weapon Type,AFG,2,15,0,30,0,Explosives/Bombs/Dynamite,1996
Weapon Type,AFG,1,4,0,37,0,Explosives/Bombs/Dynamite,1997
Weapon Type,AFG,1,8,0,30,0,Explosives/Bombs/Dynamite,1998
Weapon Type,AFG,7,17,0,21,0,Explosives/Bombs/Dynamite,1999
Weapon Type,AFG,12,26,0,11,0,Explosives/Bombs/Dynamite,2000
Weapon Type,AFG,10,22,2,57,0,Explosives/Bombs/Dynamite,2001
Weapon Type,AFG,31,63,2,294,1,Explosives/Bombs/Dynamite,2002
Weapon Type,AFG,70,106,5,166,5,Explosives/Bombs/Dynamite,2003
Weapon Type,AFG,41,94,5,189,0,Explosives/Bombs/Dynamite,2004
Weapon Type,AFG,65,127,13,246,0,Explosives/Bombs/Dynamite,2005
Weapon Type,AFG,152,439,65,788,2,Explosives/Bombs/Dynamite,2006
Weapon Type,AFG,185,763,108,978,15,Explosives/Bombs/Dynamite,2007
Weapon Type,AFG,201,732,70,1201,1,Explosives/Bombs/Dynamite,2008
Weapon Type,AFG,298,816,56,1274,0,Explosives/Bombs/Dynamite,2009
Weapon Type,AFG,299,702,115,1270,4,Explosives/Bombs/Dynamite,2010
Weapon Type,AFG,253,1131,167,1778,2,Explosives/Bombs/Dynamite,2011
Weapon Type,AFG,930,2258,453,2929,52,Explosives/Bombs/Dynamite,2012
Weapon Type,AFG,870,1997,397,2974,50,Explosives/Bombs/Dynamite,2013
Weapon Type,AFG,1059,2487,735,3542,100,Explosives/Bombs/Dynamite,2014
Weapon Type,AFG,841,1883,615,3451,206,Explosives/Bombs/Dynamite,2015
Weapon Type,AGO,1,1,0,12,0,Explosives/Bombs/Dynamite,1979
Weapon Type,AGO,1,3,0,0,0,Explosives/Bombs/Dynamite,1981
Weapon Type,AGO,2,114,0,319,0,Explosives/Bombs/Dynamite,1983
Weapon Type,AGO,5,42,0,70,0,Explosives/Bombs/Dynamite,1984
Weapon Type,AGO,1,0,0,2,0,Explosives/Bombs/Dynamite,1986
Weapon Type,AGO,1,0,0,0,0,Explosives/Bombs/Dynamite,1987
Weapon Type,AGO,7,13,0,65,0,Explosives/Bombs/Dynamite,1988
Weapon Type,AGO,8,49,0,1,0,Explosives/Bombs/Dynamite,1989
Weapon Type,AGO,181,8,2,31,0,Explosives/Bombs/Dynamite,1990
Weapon Type,AGO,9,10,0,5,0,Explosives/Bombs/Dynamite,1991
Weapon Type,AGO,4,17,0,0,0,Explosives/Bombs/Dynamite,1992
Weapon Type,AGO,3,53,0,63,0,Explosives/Bombs/Dynamite,1994
Weapon Type,AGO,1,5,0,20,0,Explosives/Bombs/Dynamite,1995
Weapon Type,AGO,2,11,0,2,0,Explosives/Bombs/Dynamite,1996
Weapon Type,AGO,1,7,0,0,0,Explosives/Bombs/Dynamite,1997
Weapon Type,AGO,1,14,0,0,0,Explosives/Bombs/Dynamite,1998
Weapon Type,AGO,7,60,20,197,0,Explosives/Bombs/Dynamite,1999
Weapon Type,AGO,1,0,0,0,0,Explosives/Bombs/Dynamite,2000
Weapon Type,AGO,5,36,0,44,0,Explosives/Bombs/Dynamite,2001
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,1981
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,1990
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,1991
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,1992
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,1994
Weapon Type,ALB,4,5,0,34,0,Explosives/Bombs/Dynamite,1996
Weapon Type,ALB,20,6,0,44,0,Explosives/Bombs/Dynamite,1997
Weapon Type,ALB,7,0,0,5,0,Explosives/Bombs/Dynamite,1998
Weapon Type,ALB,2,2,0,4,0,Explosives/Bombs/Dynamite,1999
Weapon Type,ALB,2,0,0,0,0,Explosives/Bombs/Dynamite,2000
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,2001
Weapon Type,ALB,1,0,0,0,0,Explosives/Bombs/Dynamite,2009
Weapon Type,ALB,2,1,0,2,0,Explosives/Bombs/Dynamite,2014
Weapon Type,ALB,4,0,0,0,0,Explosives/Bombs/Dynamite,2015
Weapon Type,ARE,1,0,0,0,0,Explosives/Bombs/Dynamite,1979
Weapon Type,ARE,1,1,0,15,0,Explosives/Bombs/Dynamite,1980
Weapon Type,ARE,2,2,0,4,0,Explosives/Bombs/Dynamite,1981
Weapon Type,ARE,1,111,0,0,0,Explosives/Bombs/Dynamite,1983
Weapon Type,ARE,1,0,0,0,0,Explosives/Bombs/Dynamite,1985
Weapon Type,ARE,1,0,0,0,0,Explosives/Bombs/Dynamite,1986
Weapon Type,ARE,1,0,0,0,0,Explosives/Bombs/Dynamite,1995
Weapon Type,ARE,2,0,0,1,0,Explosives/Bombs/Dynamite,2010
Weapon Type,ARE,1,0,0,0,0,Explosives/Bombs/Dynamite,2013
Weapon Type,ARE,1,0,0,0,0,Explosives/Bombs/Dynamite,2014
Weapon Type,ARG,4,0,0,0,0,Explosives/Bombs/Dynamite,1970
Weapon Type,ARG,2,0,0,0,0,Explosives/Bombs/Dynamite,1971
Weapon Type,ARG,8,1,0,0,0,Explosives/Bombs/Dynamite,1972
Weapon Type,ARG,13,0,0,2,0,Explosives/Bombs/Dynamite,1973
Weapon Type,ARG,39,2,0,1,0,Explosives/Bombs/Dynamite,1974
Weapon Type,ARG,21,1,0,3,0,Explosives/Bombs/Dynamite,1975
Weapon Type,ARG,20,47,0,88,0,Explosives/Bombs/Dynamite,1976
Weapon Type,ARG,6,0,0,12,0,Explosives/Bombs/Dynamite,1977
Weapon Type,ARG,13,8,0,10,0,Explosives/Bombs/Dynamite,1978
Weapon Type,ARG,9,2,0,7,0,Explosives/Bombs/Dynamite,1979
Weapon Type,ARG,5,0,0,1,0,Explosives/Bombs/Dynamite,1980
Weapon Type,ARG,5,0,0,0,0,Explosives/Bombs/Dynamite,1982
Weapon Type,ARG,11,0,0,2,0,Explosives/Bombs/Dynamite,1983
Weapon Type,ARG,33,0,0,4,0,Explosives/Bombs/Dynamite,1984
Weapon Type,ARG,35,2,0,9,0,Explosives/Bombs/Dynamite,1985
Weapon Type,ARG,21,0,0,0,0,Explosives/Bombs/Dynamite,1986
Weapon Type,ARG,64,2,0,8,0,Explosives/Bombs/Dynamite,1987
Weapon Type,ARG,27,0,0,20,0,Explosives/Bombs/Dynamite,1988
Weapon Type,ARG,23,26,0,16,0,Explosives/Bombs/Dynamite,1989
Weapon Type,ARG,30,0,0,1,0,Explosives/Bombs/Dynamite,1990
Weapon Type,ARG,15,0,0,0,0,Explosives/Bombs/Dynamite,1991
Weapon Type,ARG,30,29,0,223,0,Explosives/Bombs/Dynamite,1992
Weapon Type,ARG,7,85,0,236,0,Explosives/Bombs/Dynamite,1994
Weapon Type,ARG,5,0,0,0,0,Explosives/Bombs/Dynamite,1995
Weapon Type,ARG,13,0,0,1,0,Explosives/Bombs/Dynamite,1996
Weapon Type,ARG,1,0,0,1,0,Explosives/Bombs/Dynamite,1997
Weapon Type,ARG,1,0,0,0,0,Explosives/Bombs/Dynamite,1999
Weapon Type,ARG,2,0,0,1,0,Explosives/Bombs/Dynamite,2001
Weapon Type,ARG,1,0,0,0,0,Explosives/Bombs/Dynamite,2003
Weapon Type,ARG,3,0,0,0,0,Explosives/Bombs/Dynamite,2005
Weapon Type,ARG,1,0,0,0,0,Explosives/Bombs/Dynamite,2009
Weapon Type,ARG,5,0,0,0,0,Explosives/Bombs/Dynamite,2010
Weapon Type,ARG,1,0,0,0,0,Explosives/Bombs/Dynamite,2011
Weapon Type,ARG,2,0,0,0,0,Explosives/Bombs/Dynamite,2012
Weapon Type,ARG,1,0,0,0,0,Explosives/Bombs/Dynamite,2015
Weapon Type,ARM,3,14,0,46,0,Explosives/Bombs/Dynamite,1994
Weapon Type,ARM,1,2,0,20,0,Explosives/Bombs/Dynamite,1995
Weapon Type,ARM,2,0,0,1,0,Explosives/Bombs/Dynamite,1998
Weapon Type,ARM,1,0,0,0,0,Explosives/Bombs/Dynamite,1999
Weapon Type,ARM,1,0,0,0,0,Explosives/Bombs/Dynamite,2000
Weapon Type,ARM,1,1,0,0,0,Explosives/Bombs/Dynamite,2001
Weapon Type,ARM,1,0,0,0,0,Explosives/Bombs/Dynamite,2007
Weapon Type,AUS,1,0,0,0,0,Explosives/Bombs/Dynamite,1970
Weapon Type,AUS,1,0,0,0,0,Explosives/Bombs/Dynamite,1971
Weapon Type,AUS,2,1,0,0,0,Explosives/Bombs/Dynamite,1972
Weapon Type,AUS,2,2,0,9,0,Explosives/Bombs/Dynamite,1978
Weapon Type,AUS,1,0,0,0,0,Explosives/Bombs/Dynamite,1979
Weapon Type,AUS,1,0,0,2,0,Explosives/Bombs/Dynamite,1980
Weapon Type,AUS,2,0,0,3,0,Explosives/Bombs/Dynamite,1982
Weapon Type,AUS,2,1,1,22,0,Explosives/Bombs/Dynamite,1986
Weapon Type,AUS,2,0,0,0,0,Explosives/Bombs/Dynamite,1988
Weapon Type,AUS,2,0,0,0,0,Explosives/Bombs/Dynamite,1991
Weapon Type,AUS,4,2,0,8,0,Explosives/Bombs/Dynamite,1994
Weapon Type,AUS,4,0,0,0,0,Explosives/Bombs/Dynamite,1996
Weapon Type,AUS,2,0,0,0,0,Explosives/Bombs/Dynamite,1997
Weapon Type,AUS,4,0,0,2,0,Explosives/Bombs/Dynamite,1998
Weapon Type,AUS,1,0,0,0,0,Explosives/Bombs/Dynamite,2008
Weapon Type,AUS,1,0,0,0,0,Explosives/Bombs/Dynamite,2009
Weapon Type,AUS,1,0,0,0,0,Explosives/Bombs/Dynamite,2015
Weapon Type,AUT,1,0,0,0,0,Explosives/Bombs/Dynamite,1972
Weapon Type,AUT,1,0,0,0,0,Explosives/Bombs/Dynamite,1976
Weapon Type,AUT,3,1,0,1,0,Explosives/Bombs/Dynamite,1977
Weapon Type,AUT,4,0,0,4,0,Explosives/Bombs/Dynamite,1979
Weapon Type,AUT,2,0,0,8,0,Explosives/Bombs/Dynamite,1980
Weapon Type,AUT,2,2,0,20,0,Explosives/Bombs/Dynamite,1981
Weapon Type,AUT,10,0,0,0,0,Explosives/Bombs/Dynamite,1982
Weapon Type,AUT,3,1,0,1,0,Explosives/Bombs/Dynamite,1984
Weapon Type,AUT,3,4,1,49,2,Explosives/Bombs/Dynamite,1985
Weapon Type,AUT,4,0,0,0,0,Explosives/Bombs/Dynamite,1986
Weapon Type,AUT,1,0,0,0,0,Explosives/Bombs/Dynamite,1987
Weapon Type,AUT,1,0,0,0,0,Explosives/Bombs/Dynamite,1989
Weapon Type,AUT,1,0,0,0,0,Explosives/Bombs/Dynamite,1990
Weapon Type,AUT,1,0,0,0,0,Explosives/Bombs/Dynamite,1991
Weapon Type,AUT,2,0,0,1,0,Explosives/Bombs/Dynamite,1992
Weapon Type,AUT,5,0,0,3,0,Explosives/Bombs/Dynamite,1994
Weapon Type,AUT,8,6,0,6,0,Explosives/Bombs/Dynamite,1995
Weapon Type,AUT,1,0,0,1,0,Explosives/Bombs/Dynamite,1996
