category,nattacks,nkilled,nkilledter,nwounded,nwoundedter,subcategory,year
3669,1,0,0,0,0,479,1983
3669,1,0,0,0,0,480,1977
3669,1,18,0,300,0,480,1984
3669,2,0,0,0,0,481,1978
3669,4,0,0,0,0,482,1986
3669,1,0,0,0,0,482,1987
3669,1,0,0,5,0,482,1999
3669,9,0,0,0,0,483,1994
3669,7,0,0,0,0,483,1995
3669,1,4,0,0,0,484,2007
3669,7,0,0,9,0,484,2009
3669,2,0,0,0,0,484,2010
3669,2,88,1,35,0,484,2014
3669,1,1,0,2,0,485,1995
3669,1,2,1,0,0,485,2000
3669,1,2,0,0,0,485,2010
3669,1,0,0,0,0,491,2001
3669,1,0,0,0,0,487,1992
3669,3,0,0,0,0,488,1995
3669,1,0,0,0,0,489,1999
3669,1,0,0,0,0,490,1994
3669,1,0,0,0,0,492,1992
3669,8,0,0,0,0,495,2007
3669,1,0,0,0,0,496,1995
3669,3,0,0,0,0,497,2009
3669,2,0,0,0,0,498,1990
3669,1,7,0,500,0,498,1994
3669,5,14,0,5503,0,498,1995
3669,1,2,0,0,0,504,1987
3669,1,0,0,0,0,504,1991
3669,1,0,0,0,0,505,1979
3669,1,0,0,0,0,506,1980
3669,3,0,0,0,0,506,1983
3669,4,1,0,0,0,506,1984
3669,2,0,0,0,0,506,1985
3669,1,0,0,0,0,507,2000
3669,1,0,0,0,0,508,1979
3669,1,0,0,0,0,509,1979
3669,1,0,0,26,0,510,1979
3669,3,0,0,1,0,511,1991
3669,2,0,0,0,0,512,1981
3669,1,0,0,0,0,512,1983
3669,1,1,0,0,0,513,1980
3669,1,0,0,0,0,514,1978
3669,1,0,0,0,0,515,1982
3669,11,0,0,3,0,516,1980
3669,2,0,0,0,0,517,1983
3669,3,7,0,60,0,518,1979
3669,1,0,0,1,0,519,1991
3669,1,0,0,0,0,520,1977
3669,1,0,0,8,0,521,2002
3669,1,0,0,20,0,521,2003
3669,1,6,0,2,2,522,1981
3669,4,0,0,210,0,522,1991
3669,5,2,0,50,0,522,1992
3669,1,1,0,0,0,522,1994
3669,3,0,0,132,0,522,1995
3669,3,3,0,0,0,522,1996
3669,1,3,0,80,0,522,1997
3669,1,0,0,1,1,522,2009
3669,1,0,0,0,0,522,2011
3669,1,0,0,5,0,522,2012
3669,2,11,0,4,0,522,2014
3669,7,0,0,0,0,522,2015
3669,1,2,0,2,0,523,2015
3669,1,1,0,0,0,524,2013
3669,1,0,0,0,0,525,1981
3669,1,5,0,2,0,526,1990
3669,1,0,0,2,0,526,1991
3669,2,4,0,17,0,526,1992
3669,1,3,0,0,0,526,1994
3669,2,0,0,4,0,527,2012
3669,10,19,3,50,5,527,2013
3669,4,45,28,91,62,527,2014
3669,6,32,10,36,16,527,2015
3669,2,3,0,4,0,530,1991
3669,6,62,0,10,0,530,1992
3669,1,0,0,0,0,531,1992
3669,1,0,0,0,0,589,1971
3669,1,0,0,0,0,727,1992
3669,1,1,0,3,0,532,1990
3669,1,0,0,0,0,533,1970
3669,2,0,0,0,0,533,1971
3669,7,5,0,45,0,533,1972
3669,7,0,0,0,0,533,1973
3669,4,0,0,0,0,533,1974
3669,6,1,0,0,0,533,1975
3669,22,0,0,0,0,533,1976
3669,6,6,0,0,0,533,1977
3669,2,0,0,7,0,534,2015
3669,4,38,0,95,0,535,1988
3669,1,1,0,21,0,535,1989
3669,1,13,0,42,0,535,1990
3669,2,7,0,3,0,535,1992
3669,1,16,0,30,0,535,1995
3669,1,6,0,37,0,535,2007
3669,1,0,0,1,0,535,2012
3669,1,0,0,1,0,536,2000
3669,1,2,0,0,0,537,2005
3669,1,6,1,9,0,540,2015
3669,2,2,0,0,0,541,1996
3669,12,7,0,16,0,542,2005
3669,14,41,0,62,0,542,2006
3669,4,4,0,2,0,542,2007
3669,15,22,0,28,0,542,2008
3669,7,29,0,19,0,542,2009
3669,5,12,0,11,0,542,2010
3669,6,24,1,62,0,542,2011
3669,11,42,0,27,0,542,2012
3669,21,32,0,38,0,542,2013
3669,24,15,1,99,0,542,2014
3669,26,54,0,52,0,542,2015
3669,4,8,0,1,0,543,2009
3669,1,1,0,0,0,543,2010
3669,2,5,0,0,0,543,2011
3669,3,29,0,6,0,543,2012
3669,23,31,7,38,11,543,2013
3669,42,48,15,54,23,543,2014
3669,50,74,24,50,0,543,2015
3669,1,11,0,14,0,544,2011
3669,1,18,0,2,0,544,2012
3669,4,9,0,63,0,544,2013
3669,2,8,0,0,0,544,2015
3669,1,0,0,0,0,545,2010
3669,1,1,0,0,0,546,2011
3669,1,0,0,0,0,547,2013
3669,1,0,0,0,0,547,2015
3669,7,0,0,2,0,548,2005
3669,2,2,0,1,0,548,2012
3669,3,1,0,1,0,548,2013
3669,11,13,0,54,0,548,2014
3669,6,11,2,7,1,548,2015
3669,2,9,0,32,0,549,2007
3669,9,6,0,11,0,549,2008
3669,15,7,0,89,0,549,2009
3669,1,0,0,6,0,549,2010
3669,22,19,0,28,0,549,2011
3669,21,37,0,147,0,549,2012
3669,25,29,10,40,4,549,2013
3669,101,51,18,180,11,549,2014
3669,81,13,3,45,2,549,2015
3669,5,2,0,23,0,550,2014
3669,2,4,0,18,0,550,2015
3669,5,3,0,4,0,551,2014
3669,3,29,1,173,0,552,2015
3669,6,9,0,10,0,553,2009
3669,2,1,0,6,0,553,2010
3669,15,15,0,47,0,553,2014
3669,5,4,0,2,0,553,2015
3669,1,11,0,20,0,554,2004
3669,1,0,0,0,0,555,1981
3669,3,2,0,1,0,556,1992
3669,1,4,0,0,0,556,1994
3669,1,0,0,0,0,556,1995
3669,1,7,0,0,0,556,1996
3669,1,1,0,0,0,556,1997
3669,2,12,0,0,0,556,2000
3669,1,1,0,0,0,556,2002
3669,1,0,0,5,0,557,2014
3669,1,3,0,0,0,559,1991
3669,1,0,0,4,0,560,1992
3669,1,0,0,0,0,561,1990
3669,7,0,0,143,0,561,1991
3669,1,0,0,0,0,561,1994
3669,5,6,0,38,0,561,1995
3669,12,3,0,74,0,561,1996
3669,4,1,0,202,0,561,1997
3669,1,1,0,9,0,561,2009
3669,1,0,0,0,0,561,2012
3669,26,0,0,4,2,561,2013
3669,2,0,0,10,0,561,2014
3669,19,3,2,34,2,561,2015
3669,2,0,0,40,0,562,1992
3669,1,25,0,45,0,563,1986
3669,1,2,0,3,0,563,1988
3669,1,7,0,0,0,563,1989
3669,1,7,0,0,0,563,1992
3669,1,1,0,0,0,563,2001
3669,1,2,0,0,0,564,2015
3669,28,4,0,17,0,565,2012
3669,63,50,19,113,6,565,2013
3669,87,98,56,198,26,565,2014
3669,89,54,22,83,45,565,2015
3669,1,0,0,0,0,566,2009
3669,1,0,0,0,0,567,1996
3669,1,0,0,0,0,568,1999
3669,1,0,0,0,0,569,1994
3669,1,0,0,1,0,570,2006
3669,1,7,0,0,0,571,1991
3669,1,37,0,0,0,572,1998
3669,1,0,0,3,0,573,2015
3669,1,2,0,0,0,575,2002
3669,3,2,0,1,0,575,2005
3669,1,3,0,5,0,575,2007
3669,1,1,0,23,0,575,2012
3669,4,12,0,6,0,575,2013
3669,1,0,0,0,0,576,2014
3669,5,9,2,31,0,577,2014
3669,81,205,21,255,0,577,2015
3669,1,0,0,0,0,578,1992
3669,1,1,0,0,0,579,1981
3669,1,0,0,0,0,580,1970
3669,4,0,0,0,0,580,1971
3669,4,1,0,1,0,580,1972
3669,3,3,0,0,0,580,1973
3669,10,19,0,70,0,580,1974
3669,32,12,0,0,0,580,1975
3669,16,13,0,1,0,580,1976
3669,54,14,2,32,0,580,1977
3669,130,66,2,105,1,580,1978
3669,170,77,0,197,0,580,1979
3669,124,88,2,116,1,580,1980
3669,65,23,1,55,0,580,1981
3669,114,39,0,48,1,580,1982
3669,99,35,0,62,0,580,1983
3669,80,35,0,64,0,580,1984
3669,93,43,0,65,0,580,1985
3669,101,51,3,158,0,580,1986
3669,65,51,2,138,0,580,1987
3669,82,22,0,114,0,580,1988
3669,126,23,0,31,0,580,1989
3669,77,18,1,69,0,580,1990
3669,85,42,2,165,0,580,1991
3669,49,25,0,65,0,580,1992
3669,40,16,1,29,0,580,1994
3669,35,14,0,86,0,580,1995
3669,43,4,0,63,0,580,1996
3669,43,6,0,10,0,580,1997
3669,9,6,0,6,0,580,1998
3669,3,0,0,1,0,580,1999
3669,46,26,5,81,1,580,2000
3669,37,13,0,167,0,580,2001
3669,28,4,0,69,1,580,2002
3669,11,3,0,18,0,580,2003
3669,20,0,0,10,0,580,2004
3669,20,0,0,81,0,580,2005
3669,18,2,0,24,0,580,2006
3669,8,2,0,8,0,580,2007
3669,32,3,0,58,0,580,2008
3669,14,3,0,48,0,580,2009
3669,1,0,0,0,0,580,2010
3669,1,0,0,1,0,580,2011
3669,1,0,0,0,0,582,1979
3669,2,0,0,0,0,583,1992
3669,6,0,0,0,0,584,1977
3669,1,0,0,0,0,585,1984
3669,1,0,0,2,0,586,1981
3669,1,1,0,0,0,586,1984
3669,2,0,0,0,0,586,1986
3669,2,3,0,36,0,586,1987
3669,1,0,0,0,0,586,2009
3669,1,0,0,0,0,586,2014
3669,1,0,0,0,0,581,1983
3669,1,1,0,0,0,587,1978
3669,2,1,0,0,0,587,1984
3669,1,0,0,2,0,587,1985
3669,3,0,0,7,0,588,1995
3669,1,1,0,0,0,590,1992
3669,2,2,0,1,0,592,2013
3669,1,0,0,0,0,593,1991
3669,1,0,0,0,0,593,2010
3669,7,1,1,0,0,593,2012
3669,1,0,0,0,0,593,2013
3669,1,0,0,3,0,594,1978
3669,1,1,0,4,0,595,1988
3669,6,1,0,12,0,595,1989
3669,2,0,0,0,0,596,1987
3669,1,1,0,2,0,597,1996
3669,2,0,0,0,0,597,2000
3669,1,0,0,0,0,597,2001
3669,1,0,0,2,0,600,1995
3669,1,0,0,0,0,600,1997
3669,1,0,0,2,0,602,1999
3669,1,0,0,0,0,605,2012
3669,1,2,0,4,0,606,1999
3669,1,2,0,0,0,608,2015
3669,1,1,0,23,0,609,2006
3669,3,2,0,5,0,610,1999
3669,1,0,0,0,0,614,1996
3669,1,0,0,0,0,615,1992
3669,1,0,0,0,0,615,1994
3669,1,2,0,0,0,616,1988
3669,1,5,0,0,0,616,1989
3669,5,14,0,45,0,616,1990
3669,1,10,0,30,0,616,1991
3669,1,19,0,0,0,616,1992
3669,1,0,0,0,0,617,2009
3669,1,0,0,0,0,618,2012
3669,1,3,0,0,0,621,2007
3669,2,3,1,5,1,623,2014
3669,1,1,0,0,0,625,1994
3669,1,0,0,0,0,626,1997
3669,1,0,0,0,0,628,2012
3669,1,11,0,0,0,629,1994
3669,3,0,0,0,0,630,1970
3669,1,1,0,0,0,630,1971
3669,2,1,0,0,0,631,1980
3669,3,7,0,1,0,633,1991
3669,3,33,0,89,0,634,1985
3669,1,0,0,0,0,635,1981
3669,1,0,0,0,0,636,1971
3669,1,0,0,0,0,636,1976
3669,2,2,0,1,0,637,1973
3669,1,0,0,0,0,638,2009
3669,1,0,0,0,0,638,2012
3669,1,17,0,0,0,639,1986
3669,1,0,0,0,0,639,1987
3669,1,0,0,0,0,640,1989
3669,1,0,0,0,0,641,1988
3669,2,19,0,40,0,642,1983
3669,2,13,0,0,0,643,1988
3669,3,7,0,0,0,643,1989
3669,1,12,0,0,0,643,1991
3669,1,0,0,0,0,644,2011
3669,2,1,0,41,0,645,1982
3669,1,0,0,0,0,646,1970
3669,16,9,1,5,0,646,1971
3669,5,2,0,1,0,646,1972
3669,10,8,0,0,0,646,1973
3669,2,0,0,1,0,646,1974
3669,2,0,0,0,0,646,1984
3669,1,0,0,0,0,647,1983
3669,3,0,0,0,0,648,1988
3669,1,4,0,0,0,649,1992
3669,1,0,0,0,0,650,1996
3669,2,0,0,24,0,651,1979
3669,3,11,0,2,0,652,1973
3669,2,5,0,0,0,652,1974
3669,1,1,0,0,0,652,1980
3669,69,13,4,27,0,653,1970
3669,13,3,0,3,0,653,1971
3669,5,2,0,0,0,653,1979
3669,1,0,0,0,0,653,1983
3669,1,0,0,0,0,653,1984
3669,1,0,0,1,0,653,1985
3669,2,23,0,48,0,654,1974
3669,2,1,0,2,0,654,1976
3669,1,0,0,0,0,654,1977
3669,1,0,0,0,0,654,1983
3669,1,0,0,1,0,655,1986
3669,3,3,0,0,0,655,1989
3669,3,2,0,3,0,655,1991
3669,8,11,0,4,0,655,1992
3669,1,0,0,0,0,655,1995
3669,18,4,0,63,1,656,1970
3669,3,1,0,5,0,656,1971
3669,3,1,0,0,0,656,1972
3669,3,0,0,0,0,657,1971
3669,5,1,0,4,0,658,1971
3669,15,21,5,11,0,658,1972
3669,24,41,1,106,0,658,1973
3669,1,14,3,0,0,658,1974
3669,1,0,0,0,0,658,1976
3669,2,2,0,0,0,659,1984
3669,5,1,0,23,0,659,1985
3669,1,1,0,0,0,659,1986
3669,1,0,0,0,0,659,1988
3669,7,0,0,0,0,660,2000
3669,1,1,0,0,0,661,1990
3669,1,0,0,0,0,662,1986
3669,1,0,0,0,0,662,1988
3669,3,0,0,0,0,663,1979
3669,1,4,0,0,0,664,2007
3669,4,15,4,2,0,664,2008
3669,7,36,0,3,0,664,2009
3669,1,0,0,0,0,632,2009
3669,1,3,0,0,0,665,1985
3669,1,1,1,0,0,665,1986
3669,1,1,0,0,0,665,1995
3669,1,14,0,0,0,666,1980
3669,1,33,0,54,0,669,1996
3669,4,37,0,53,0,669,1998
3669,1,0,0,0,0,669,1999
3669,1,5,0,0,0,669,2003
3669,2,3,0,0,0,669,2008
3669,37,118,0,96,0,670,1989
3669,10,55,0,156,0,670,1990
3669,3,13,0,0,0,670,1991
3669,5,13,0,9,0,670,1992
3669,12,88,0,100,0,670,1994
3669,1,3,0,3,0,670,1995
3669,9,23,0,7,0,670,1996
3669,1,12,0,0,0,670,1997
3669,1,1,0,0,0,671,2009
3669,3,3,0,51,0,672,2014
3669,1,3,0,0,0,673,1992
3669,1,0,0,1,0,674,1992
3669,1,0,0,1,0,675,1995
3669,3,0,0,2,0,676,1997
3669,10,304,89,0,0,677,2009
3669,17,72,1,130,0,677,2010
3669,124,321,10,449,1,677,2011
3669,421,1223,149,810,25,677,2012
3669,233,1713,423,378,2,677,2013
3669,489,7076,2133,1777,34,677,2014
3669,536,6283,2087,3487,9,677,2015
3669,1,0,0,1,0,679,1992
3669,2,0,0,2,0,681,1983
3669,7,0,0,3,0,682,1980
3669,1,0,0,0,0,682,1983
3669,1,0,0,0,0,684,2000
3669,1,0,0,0,0,685,2013
3669,1,0,0,0,0,686,1992
3669,1,0,0,0,0,688,1994
3669,2,0,0,3,0,690,1994
3669,1,0,0,0,0,689,1997
3669,1,0,0,0,0,692,1989
3669,7,1,0,1,0,692,1990
3669,1,2,0,0,0,692,1991
3669,5,7,0,7,0,692,1992
3669,1,17,0,26,0,692,1994
3669,7,6,3,3,1,692,1995
3669,4,12,0,3,0,692,1996
3669,2,0,0,0,0,692,1997
3669,1,1,0,1,0,693,1992
3669,4,0,0,1,0,696,1976
3669,1,0,0,0,0,697,1986
3669,2,5,0,4,0,699,1997
3669,1,0,0,0,0,700,1974
3669,3,1,0,0,0,700,1975
3669,1,0,0,0,0,700,1976
3669,5,0,0,0,0,700,1977
3669,4,0,0,0,0,700,1978
3669,3,3,0,0,0,700,1985
3669,5,0,0,0,0,700,1988
3669,2,0,0,0,0,700,1989
3669,1,0,0,0,0,700,1994
3669,1,0,0,0,0,700,1998
3669,2,0,0,0,0,700,1999
3669,2,1,0,0,0,700,2000
3669,2,0,0,0,0,700,2014
3669,1,0,0,0,0,701,1977
3669,2,0,0,7,0,701,1978
3669,1,0,0,0,0,701,1988
3669,1,0,0,0,0,701,1992
3669,1,0,0,0,0,702,1978
3669,1,0,0,0,0,703,1978
3669,1,0,0,0,0,704,2012
3669,1,3,0,0,0,705,2005
3669,3,0,0,1,0,706,2012
3669,1,0,0,1,0,708,1978
3669,1,0,0,0,0,709,1985
3669,1,0,0,12,0,710,1987
3669,1,0,0,0,0,711,2015
3669,1,0,0,0,0,712,2013
3669,6,2,0,3,0,714,1986
3669,10,5,0,5,0,714,1987
3669,7,6,0,4,0,714,1988
3669,7,7,0,0,0,714,1989
3669,7,0,0,0,0,714,1990
3669,1,0,0,0,0,714,1992
3669,31,0,0,0,0,716,1997
3669,3,0,0,15,0,716,2013
3669,6,0,0,1,0,716,2014
3669,1,0,0,0,0,717,1981
3669,1,12,0,5,0,719,2007
3669,1,0,0,0,0,721,1989
3669,1,0,0,0,0,722,1995
3669,1,1,0,3,0,723,1992
3669,4,0,0,0,0,753,2002
3669,1,1,0,0,0,729,1989
3669,1,1,0,0,0,729,1991
3669,2,8,0,14,0,731,2000
3669,3,0,0,0,0,731,2001
3669,1,1,0,0,0,733,1978
3669,4,48,0,119,0,734,1997
3669,1,2,0,0,0,732,1992
3669,1,0,0,0,0,738,1975
3669,1,0,0,0,0,738,1976
3669,15,0,0,8,0,738,1977
3669,14,0,0,4,0,738,1978
3669,2,0,0,2,0,738,1979
3669,1,0,0,0,0,738,1980
3669,4,0,0,0,0,739,2003
3669,12,1,0,20,0,740,1983
3669,5,0,0,5,0,740,1984
3669,1,0,0,0,0,740,1985
3669,2,0,0,4,0,741,1981
3669,1,0,0,15,0,742,1985
3669,1,1,0,0,0,743,1990
3669,1,1,1,0,0,744,2013
3669,10,0,0,0,0,746,1971
3669,9,0,0,0,0,746,1972
3669,1,0,0,0,0,746,1974
3669,3,0,0,0,0,746,1975
3669,1,2,0,0,0,746,1979
3669,1,0,0,0,0,747,1989
3669,1,0,0,0,0,745,1978
3669,1,0,0,0,0,748,1980
3669,1,1,0,0,0,749,1997
3669,1,3,0,0,0,750,1983
3669,2,0,0,0,0,750,2001
3669,11,10,0,14,0,751,2008
3669,7,31,0,108,0,751,2009
3669,6,47,4,133,0,751,2010
3669,6,44,1,171,0,751,2011
3669,1,8,1,15,0,751,2012
3669,5,42,2,107,0,751,2013
3669,5,27,9,27,0,751,2014
3669,1,1,0,11,0,752,2015
3669,1,0,0,0,0,754,1995
3669,1,0,0,0,0,755,1989
3669,1,0,0,0,0,756,1987
3669,1,3,0,0,0,757,1981
3669,2,0,0,0,0,760,1995
3669,1,2,0,0,0,761,1979
3669,1,0,0,0,0,763,1992
3669,1,0,0,0,0,765,2001
3669,1,0,0,0,0,766,1975
3669,1,0,0,0,0,766,1978
3669,1,0,0,0,0,766,1981
3669,1,0,0,0,0,767,1995
3669,4,0,0,0,0,769,1976
3669,1,0,0,0,0,769,1977
3669,3,0,0,0,0,769,1978
3669,1,0,0,0,0,769,1988
3669,5,0,0,0,0,769,1990
3669,5,0,0,0,0,770,1997
3669,2,23,0,0,0,771,1996
3669,2,6,0,0,0,772,1992
3669,1,121,0,0,0,772,1995
3669,2,4,0,1,0,772,1996
3669,3,1,0,11,0,772,1997
3669,3,7,0,0,0,772,1998
3669,18,368,0,635,1,772,1999
3669,84,301,14,470,3,772,2000
3669,87,168,19,388,1,772,2001
3669,46,251,10,305,8,772,2002
3669,45,284,22,675,3,772,2003
3669,11,90,0,210,0,772,2004
3669,3,10,5,29,0,772,2005
3669,5,4,0,6,0,772,2006
3669,3,6,0,13,0,772,2007
3669,11,14,1,9,0,772,2008
3669,1,1,1,6,0,772,2009
3669,1,4,0,7,0,772,2014
3669,1,0,0,0,0,772,2015
3669,4,0,0,0,0,774,1970
3669,22,1,0,0,0,774,1971
3669,1,0,0,0,0,774,1972
3669,1,1,0,4,4,774,1974
3669,3,0,0,0,0,774,1975
3669,7,0,0,0,0,775,1971
3669,3,0,0,0,0,775,1974
3669,1,0,0,0,0,776,1996
3669,1,0,0,0,0,776,1999
3669,2,1,0,0,0,778,1984
3669,2,0,0,0,0,778,1985
3669,2,0,0,0,0,778,1988
3669,1,0,0,0,0,779,1992
3669,1,0,0,0,0,781,1996
3669,1,1,0,1,0,782,1995
3669,1,0,0,0,0,783,1992
3669,1,0,0,0,0,786,1990
3669,1,0,0,0,0,787,1991
3669,1,0,0,0,0,788,1977
3669,2,0,0,0,0,788,1978
3669,1,0,0,0,0,790,1982
3669,2,0,0,0,0,791,1991
3669,1,0,0,0,0,792,1985
3669,2,300,0,0,0,789,1984
3669,2,0,0,0,0,789,1991
3669,1,3,0,38,0,789,2005
3669,3,1,1,10,10,789,2015
3669,5,0,0,0,0,793,1978
3669,4,0,0,0,0,793,1979
3669,3,2,0,1,0,793,1983
3669,1,0,0,0,0,793,1984
3669,4,0,0,0,0,793,1985
3669,3,0,0,0,0,793,1986
3669,5,0,0,1,0,793,1987
3669,1,0,0,0,0,793,1988
3669,25,0,0,0,0,793,1990
3669,8,0,0,0,0,793,1992
3669,1,0,0,0,0,793,1996
3669,1,0,0,0,0,793,2000
3669,1,0,0,0,0,794,2001
3669,5,0,0,3,0,795,1981
3669,1,1,0,2,0,795,1982
3669,5,0,0,0,0,795,1983
3669,1,0,0,1,0,795,1984
3669,1,4,0,0,0,795,1986
3669,2,0,0,0,0,795,1988
3669,3,3,0,0,0,795,1989
3669,2,0,0,1,0,795,1991
3669,3,0,0,0,0,795,1992
3669,1,0,0,0,0,795,1994
3669,2,3,0,1,0,796,2009
3669,1,3,0,0,0,797,1989
3669,1,1,0,0,0,799,1983
3669,1,0,0,0,0,800,2001
3669,1,9,0,0,0,801,2001
3669,1,0,0,0,0,802,1990
3669,1,21,0,0,0,803,2000
3669,1,0,0,2,0,805,1997
3669,1,1,0,15,0,806,1995
3669,1,0,0,8,0,806,2000
3669,1,1,0,2,0,807,2012
3669,1,0,0,0,0,808,2013
3669,1,1,0,0,0,809,1994
3669,2,0,0,0,0,810,1999
3669,1,2,0,0,0,811,1990
3669,1,6,0,0,0,812,1995
3669,4,0,0,0,0,814,2006
3669,1,0,0,0,0,815,1973
3669,6,0,0,0,0,816,2000
3669,2,0,0,0,0,816,2001
3669,2,2,0,18,0,817,1994
3669,1,0,0,0,0,817,1995
3669,2,4,0,7,0,817,1997
3669,1,3,0,0,0,822,1994
3669,1,0,0,0,0,823,1979
3669,1,4,0,3,0,823,1987
3669,2,3,0,4,0,823,1988
3669,1,0,0,0,0,823,1992
3669,1,0,0,0,0,823,1994
3669,4,1,0,2,0,823,1995
3669,1,0,0,0,0,823,1996
3669,3,0,0,0,0,823,1997
3669,3,0,0,7,0,824,1999
3669,1,6,0,0,0,825,1990
3669,1,0,0,0,0,826,1979
3669,1,20,0,0,0,827,2013
3669,5,12,0,6,0,828,2005
3669,3,22,1,23,0,828,2006
3669,1,1,0,0,0,828,2007
3669,2,2,0,0,0,829,1997
3669,4,0,0,3,0,830,1978
3669,1,0,0,0,0,832,2011
3669,1,0,0,0,0,833,1996
3669,1,0,0,0,0,834,1992
3669,1,0,0,0,0,835,2003
3669,1,0,0,0,0,836,1992
3669,2,0,0,46,0,837,1999
3669,1,0,0,0,0,837,2010
3669,1,1,0,0,0,838,1977
3669,1,0,0,0,0,839,1977
3669,1,0,0,1,0,841,1978
3669,1,0,0,1,0,842,1978
3669,1,0,0,0,0,843,1977
3669,4,0,0,0,0,844,1972
3669,3,0,0,0,0,845,1999
3669,1,0,0,0,0,845,2013
3669,2,0,0,0,0,845,2014
3669,1,0,0,0,0,846,1983
3669,1,0,0,0,0,847,1991
3669,1,0,0,0,0,848,1986
3669,1,11,0,0,0,849,1997
3669,1,0,0,0,0,850,1979
3669,1,0,0,0,0,851,1975
3669,6,0,0,0,0,852,1977
3669,2,1,0,1,0,853,1981
3669,1,1,0,1,0,854,1976
3669,1,0,0,0,0,855,1986
3669,1,0,0,1,0,856,1980
3669,2,0,0,0,0,856,1981
3669,1,5,0,0,0,856,1982
3669,3,0,0,0,0,856,1984
3669,1,0,0,0,0,856,1987
3669,1,0,0,0,0,856,1989
3669,1,0,0,0,0,857,1976
3669,4,38,0,0,0,858,1995
3669,1,0,0,0,0,859,1978
3669,2,0,0,1,0,860,1986
3669,2,0,0,0,0,862,1991
3669,1,18,0,0,0,861,1992
3669,1,0,0,0,0,863,1977
3669,1,1,0,50,0,864,1992
3669,1,0,0,0,0,865,1980
3669,4,6,0,21,0,867,1995
3669,10,4,1,118,0,868,1986
3669,1,0,0,0,0,866,1977
3669,1,0,0,0,0,869,1970
3669,1,0,0,0,0,870,1978
3669,5,0,0,0,0,871,1980
3669,1,0,0,0,0,872,1977
3669,1,0,0,1,0,873,1978
3669,1,0,0,0,0,874,1980
3669,1,0,0,0,0,875,1976
3669,1,0,0,0,0,876,1977
3669,1,0,0,0,0,877,1976
3669,1,0,0,0,0,877,1977
3669,4,0,0,0,0,878,1984
3669,16,3,0,15,0,878,1985
3669,1,0,0,1,0,879,1978
3669,1,0,0,0,0,880,1977
3669,1,0,0,0,0,881,1977
3669,1,0,0,0,0,882,1978
3669,1,0,0,1,0,883,1979
3669,2,0,0,0,0,884,1977
3669,1,0,0,1,0,885,1976
3669,7,0,0,1,0,885,1977
3669,2,0,0,0,0,885,1978
3669,1,1,0,0,0,885,1980
3669,2,0,0,0,0,886,1982
3669,3,0,0,0,0,887,1981
3669,1,0,0,0,0,888,1991
3669,1,0,0,0,0,889,1979
3669,2,0,0,0,0,889,1980
3669,1,1,0,0,0,890,1981
3669,1,0,0,0,0,891,1979
3669,1,1,0,2,0,892,1989
3669,6,45,0,117,0,893,2005
3669,18,108,0,103,0,893,2006
3669,5,27,0,19,0,893,2007
3669,129,163,15,108,0,893,2008
3669,385,500,69,291,2,893,2009
3669,505,722,32,416,16,893,2010
3669,371,329,68,247,51,893,2011
3669,48,25,0,42,0,893,2012
3669,47,86,0,90,0,893,2013
3669,69,72,9,49,15,893,2014
3669,83,94,40,69,15,893,2015
3669,1,0,0,11,0,894,1991
3669,1,0,0,15,0,894,2001
3669,5,2,0,3,0,894,2012
3669,2,1,0,2,0,894,2013
3669,1,0,0,0,0,894,2014
3669,1,4,3,0,0,895,1999
3669,1,6,0,2,0,895,2000
3669,5,10,0,25,0,895,2009
3669,1,0,0,0,0,895,2011
3669,2,0,0,0,0,896,1975
3669,8,0,0,0,0,897,2012
3669,6,0,0,1,0,898,2015
3669,1,0,0,0,0,899,1997
3669,5,25,0,34,0,899,2000
3669,5,73,25,5,0,899,2001
3669,1,3,0,3,0,899,2003
3669,2,518,500,218,202,899,2004
3669,3,1,0,15,0,899,2005
3669,2,34,0,19,0,899,2006
3669,4,0,0,25,0,899,2008
3669,2,2,0,2,0,900,1997
3669,1,0,0,6,6,900,2008
3669,34,2,0,35,0,901,2013
3669,1,6,0,0,0,902,1979
3669,2,0,0,0,0,902,1981
3669,2,0,0,2,0,903,1980
3669,2,0,0,0,0,904,1977
3669,3,0,0,0,0,905,1979
3669,2,1,0,1,0,905,1980
3669,1,0,0,0,0,906,1979
3669,1,1,0,0,0,907,1992
3669,1,0,0,0,0,908,1990
3669,1,0,0,0,0,909,1976
3669,2,23,0,15,0,909,1978
3669,15,50,0,9,0,909,1979
3669,12,31,0,46,0,909,1980
3669,6,5,1,9,3,909,1981
3669,2,0,0,0,0,909,1982
3669,1,10,0,0,0,909,1983
3669,1,11,0,10,0,909,1984
3669,15,16,0,7,0,909,1985
3669,4,6,0,7,0,909,1986
3669,1,0,0,0,0,909,1987
3669,1,9,0,0,0,909,1994
3669,2,0,0,2,0,910,1984
3669,1,0,0,0,0,913,1980
3669,1,0,0,0,0,912,1971
3669,1,0,0,0,0,914,1987
3669,1,1,0,0,0,915,1995
3669,1,0,0,2,0,916,1974
3669,1,0,0,0,0,916,1977
3669,1,2,0,1,0,917,1987
3669,1,0,0,3,0,918,1977
3669,1,15,0,0,0,919,1982
3669,2,0,0,0,0,920,1998
3669,1,28,0,0,0,921,1988
3669,2,2,0,0,0,922,1984
3669,1,1,0,2,1,923,2009
3669,1,8,5,5,2,923,2012
3669,1,0,0,2,0,924,2002
3669,1,2,0,4,0,926,1994
3669,2,1,0,1,0,926,1995
